"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
14,3.5,4.49,0,0,3,1,2009,"1-1-2009"
6,3.67,4.49,0,0,1,2,2009,"1-2-2009"
36,3.005,3.005,0,0,0,8,2009,"1-8-2009"
35,3.052,3.052,0,0,0,9,2009,"1-9-2009"
23,3.06,3.06,0,0,0,10,2009,"1-10-2009"
33,3.04,3.04,0,0,0,11,2009,"1-11-2009"
33,3.048,3.048,0,0,0,12,2009,"1-12-2009"
22,3.04,3.04,0,0,0,1,2010,"1-1-2010"
33,3.05,3.05,0,0,0,2,2010,"1-2-2010"
45,3.008,3.008,0,0,0,3,2010,"1-3-2010"
37,2.98,2.98,0,0,0,4,2010,"1-4-2010"
32,2.99,2.99,0,0,0,5,2010,"1-5-2010"
37,3.026,3.026,0,0,0,6,2010,"1-6-2010"
27,3.17,3.17,0,0,0,7,2010,"1-7-2010"
28,3.17,3.17,0,0,0,8,2010,"1-8-2010"
91,3.156,3.156,0,0,0,9,2010,"1-9-2010"
44,3.16,3.16,0,0,0,10,2010,"1-10-2010"
47,3.17,3.17,0,0,0,11,2010,"1-11-2010"
36,3.17,3.17,0,0,0,12,2010,"1-12-2010"
47,2.9775,2.9775,0,0,0,1,2011,"1-1-2011"
47,3.125,3.125,0,0,0,2,2011,"1-2-2011"
52,3.17,3.17,0,0,0,3,2011,"1-3-2011"
46,3.1625,3.1625,0,0,0,4,2011,"1-4-2011"
34,2.985,2.985,0,0,0,5,2011,"1-5-2011"
39,3.03,3.03,0,0,0,6,2011,"1-6-2011"
38,3.29,3.29,0,0,0,7,2011,"1-7-2011"
55,3.276,3.276,0,0,0,8,2011,"1-8-2011"
49,2.985,2.985,0,0,0,9,2011,"1-9-2011"
47,2.9475,2.9475,0,0,0,10,2011,"1-10-2011"
45,2.902,2.902,0,0,0,11,2011,"1-11-2011"
61,2.915,2.915,0,0,0,12,2011,"1-12-2011"
12,2.99,2.99,0,0,0,1,2012,"1-1-2012"
