"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
104,2.98666666666667,3.10333333333333,1,1,0,1,2009,"1-1-2009"
95,2.0725,3.19,0,0,3,2,2009,"1-2-2009"
73,2.765,3.05,0,0,2,3,2009,"1-3-2009"
82,2.808,2.974,0,0,2,4,2009,"1-4-2009"
140,2.2275,3.19,1,2,2,5,2009,"1-5-2009"
82,2.8575,3.0025,0,0,1,6,2009,"1-6-2009"
75,2.988,2.988,0,0,0,7,2009,"1-7-2009"
180,2.1275,3.19,1,2,2,8,2009,"1-8-2009"
86,2.766,3.102,0,0,3,9,2009,"1-9-2009"
153,2.74,3.06,1,2,0,10,2009,"1-10-2009"
118,2.415,3.14,1,1,3,11,2009,"1-11-2009"
105,2.474,3.17,1,2,2,12,2009,"1-12-2009"
74,2.73,3.29,1,1,2,1,2010,"1-1-2010"
96,2.2225,3.29,0,2,2,2,2010,"1-2-2010"
69,2.52,2.872,0,0,3,3,2010,"1-3-2010"
51,2.995,3.115,0,0,1,4,2010,"1-4-2010"
68,2.5975,3.04,0,0,3,5,2010,"1-5-2010"
69,2.872,3.106,0,0,2,6,2010,"1-6-2010"
49,3.0825,3.175,0,0,1,7,2010,"1-7-2010"
78,2.6,3.29,0,0,3,8,2010,"1-8-2010"
73,3.104,3.198,0,0,1,9,2010,"1-9-2010"
56,3.125,3.125,0,0,0,10,2010,"1-10-2010"
321,2.4775,3.29,2,4,0,11,2010,"1-11-2010"
144,2.816,3.29,1,1,2,12,2010,"1-12-2010"
139,2.66,3.0875,2,2,1,1,2011,"1-1-2011"
53,2.945,3.17,0,0,1,2,2011,"1-2-2011"
72,2.442,3.272,0,1,3,3,2011,"1-3-2011"
130,2.965,3.39,2,2,1,4,2011,"1-4-2011"
74,2.3975,3.39,0,0,3,5,2011,"1-5-2011"
77,2.716,3.082,0,0,3,6,2011,"1-6-2011"
239,2.75,3.045,2,2,0,7,2011,"1-7-2011"
88,2.612,3.39,0,0,4,8,2011,"1-8-2011"
64,2.5775,3.25,0,0,3,9,2011,"1-9-2011"
73,2.95,3.22,0,0,2,10,2011,"1-10-2011"
174,2.48,3.19,2,2,2,11,2011,"1-11-2011"
72,2.7175,3.0425,0,0,2,12,2011,"1-12-2011"
20,2.71,2.71,0,0,0,1,2012,"1-1-2012"
