"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
127,3.29666666666667,3.91,1,2,0,1,2009,"1-1-2009"
117,3.77,3.9225,0,0,1,2,2009,"1-2-2009"
61,3.8975,3.8975,0,0,0,3,2009,"1-3-2009"
150,3.582,3.988,1,0,2,4,2009,"1-4-2009"
95,3.595,3.9375,2,0,0,5,2009,"1-5-2009"
84,3.9575,3.9575,0,0,0,6,2009,"1-6-2009"
104,3.944,3.944,0,0,0,7,2009,"1-7-2009"
89,3.725,3.8625,1,1,0,8,2009,"1-8-2009"
82,4.532,4.63,0,0,1,9,2009,"1-9-2009"
43,4.575,4.575,0,0,0,10,2009,"1-10-2009"
58,4.625,4.625,0,0,0,11,2009,"1-11-2009"
231,3.648,4.79,2,3,0,12,2009,"1-12-2009"
268,3.4375,4.805,1,2,1,1,2010,"1-1-2010"
61,4.72,4.72,0,0,0,2,2010,"1-2-2010"
34,4.324,4.772,0,0,3,3,2010,"1-3-2010"
87,3.9825,4.77,0,3,0,4,2010,"1-4-2010"
48,4.5125,4.5125,0,0,0,5,2010,"1-5-2010"
41,4.658,4.658,0,0,0,6,2010,"1-6-2010"
34,4.325,4.655,0,0,2,7,2010,"1-7-2010"
40,3.8825,4.61,0,0,4,8,2010,"1-8-2010"
51,3.852,3.852,0,0,0,9,2010,"1-9-2010"
75,3.245,3.84,0,0,4,10,2010,"1-10-2010"
48,3.1975,3.4975,0,0,2,11,2010,"1-11-2010"
110,3.282,3.286,1,0,0,12,2010,"1-12-2010"
45,4.1275,4.1125,0,2,0,1,2011,"1-1-2011"
73,4.095,4.98,1,1,1,2,2011,"1-2-2011"
106,3.554,4.99,0,1,4,3,2011,"1-3-2011"
61,3.975,3.975,0,0,0,4,2011,"1-4-2011"
25,4.48,4.9675,1,0,1,5,2011,"1-5-2011"
72,3.876,5.29,1,0,4,6,2011,"1-6-2011"
80,3.59,4.495,0,1,1,7,2011,"1-7-2011"
51,3.862,3.862,0,0,0,8,2011,"1-8-2011"
53,3.995,3.995,0,0,0,9,2011,"1-9-2011"
60,3.9075,3.9075,0,0,0,10,2011,"1-10-2011"
89,3.934,3.934,0,0,0,11,2011,"1-11-2011"
63,3.9825,3.9825,0,0,0,12,2011,"1-12-2011"
27,3.46,4,1,1,0,1,2012,"1-1-2012"
