"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
68,2.76,2.89,0,0,1,1,2009,"1-1-2009"
71,2.495,2.89,0,0,4,2,2009,"1-2-2009"
85,2.695,2.79,0,0,1,3,2009,"1-3-2009"
52,2.89,2.89,0,0,0,4,2009,"1-4-2009"
39,2.89,2.89,0,0,0,5,2009,"1-5-2009"
20,2.89,2.89,0,0,0,6,2009,"1-6-2009"
41,2.89,2.89,0,0,0,7,2009,"1-7-2009"
22,2.89,2.89,0,0,0,8,2009,"1-8-2009"
20,2.89,2.89,0,0,0,9,2009,"1-9-2009"
36,2.89,2.89,0,0,0,10,2009,"1-10-2009"
36,2.89,2.89,0,0,0,11,2009,"1-11-2009"
33,2.89,2.89,0,0,0,12,2009,"1-12-2009"
36,2.89,2.89,0,0,0,1,2010,"1-1-2010"
48,2.965,2.965,0,0,0,2,2010,"1-2-2010"
51,2.99,2.99,0,0,0,3,2010,"1-3-2010"
30,2.99,2.99,0,0,0,4,2010,"1-4-2010"
54,2.99,2.99,0,0,0,5,2010,"1-5-2010"
74,2.99,2.99,0,0,0,6,2010,"1-6-2010"
56,2.9825,2.9825,0,0,0,7,2010,"1-7-2010"
57,2.74,2.99,1,0,0,8,2010,"1-8-2010"
85,2.572,2.99,3,0,0,9,2010,"1-9-2010"
30,2.99,2.99,0,0,0,10,2010,"1-10-2010"
39,2.99,2.99,0,0,0,11,2010,"1-11-2010"
42,2.99,2.99,0,0,0,12,2010,"1-12-2010"
49,2.7875,2.99,1,0,0,1,2011,"1-1-2011"
58,2.3825,2.99,2,1,0,2,2011,"1-2-2011"
54,2.99,2.99,0,0,0,3,2011,"1-3-2011"
61,2.74,2.99,1,0,0,4,2011,"1-4-2011"
47,2.74,2.99,0,0,2,5,2011,"1-5-2011"
42,2.99,2.99,0,0,0,6,2011,"1-6-2011"
24,3.14,3.14,0,0,0,7,2011,"1-7-2011"
33,3.13,3.29,0,0,2,8,2011,"1-8-2011"
27,3.29,3.29,0,0,0,9,2011,"1-9-2011"
26,3.29,3.29,0,0,0,10,2011,"1-10-2011"
44,3.284,3.284,0,0,0,11,2011,"1-11-2011"
27,3.29,3.29,0,0,0,12,2011,"1-12-2011"
4,3.29,3.29,0,0,0,1,2012,"1-1-2012"
