"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
27,2.5,2.79,0,0,3,1,2009,"1-1-2009"
31,2.5,2.7175,0,0,3,2,2009,"1-2-2009"
24,2.7175,2.7175,0,0,0,3,2009,"1-3-2009"
33,2.558,2.79,0,0,4,4,2009,"1-4-2009"
26,2.525,2.67,0,0,2,5,2009,"1-5-2009"
24,2.5225,2.5225,0,0,0,6,2009,"1-6-2009"
31,2.4,2.5,0,1,1,7,2009,"1-7-2009"
43,2.16,2.535,0,0,3,8,2009,"1-8-2009"
39,2.396,2.64,0,0,2,9,2009,"1-9-2009"
63,2.1025,2.64,0,0,4,10,2009,"1-10-2009"
42,2.32,2.32,0,0,0,11,2009,"1-11-2009"
58,2.448,2.448,0,0,0,12,2009,"1-12-2009"
25,2.48,2.48,0,0,0,1,2010,"1-1-2010"
25,2.4975,2.4975,0,0,0,2,2010,"1-2-2010"
35,2.492,2.492,0,0,0,3,2010,"1-3-2010"
33,2.49,2.49,0,0,0,4,2010,"1-4-2010"
34,2.4125,2.4125,0,0,0,5,2010,"1-5-2010"
30,2.39,2.39,0,0,0,6,2010,"1-6-2010"
33,2.34,2.34,0,0,0,7,2010,"1-7-2010"
41,2.2475,2.2475,0,0,0,8,2010,"1-8-2010"
49,2.19,2.19,0,0,0,9,2010,"1-9-2010"
44,2.1275,2.1275,0,0,0,10,2010,"1-10-2010"
64,2,2,0,0,0,11,2010,"1-11-2010"
56,2,2,0,0,0,12,2010,"1-12-2010"
46,2.38,2.38,0,0,0,1,2011,"1-1-2011"
32,2.5,2.5,0,0,0,2,2011,"1-2-2011"
15,2.55,2.55,0,0,0,3,2011,"1-3-2011"
34,2,2.5,0,0,4,4,2011,"1-4-2011"
29,2,2.25,0,0,2,5,2011,"1-5-2011"
37,2,2,0,0,0,6,2011,"1-6-2011"
26,2,2,0,0,0,7,2011,"1-7-2011"
43,2,2,0,0,0,8,2011,"1-8-2011"
29,2,2,0,0,0,9,2011,"1-9-2011"
42,2,2,0,0,0,10,2011,"1-10-2011"
47,2,2,0,0,0,11,2011,"1-11-2011"
46,2,2,0,0,0,12,2011,"1-12-2011"
8,2,2,0,0,0,1,2012,"1-1-2012"
