"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
10,5.19,5.19,0,0,0,1,2009,"1-1-2009"
44,4.7225,4.8225,2,1,0,2,2009,"1-2-2009"
20,4.845,4.6725,0,1,0,3,2009,"1-3-2009"
31,4.47,5.19,1,1,1,4,2009,"1-4-2009"
45,4.0275,5.19,0,4,0,5,2009,"1-5-2009"
11,5.19,5.19,0,2,0,6,2009,"1-6-2009"
16,5.19,5.19,0,0,0,7,2009,"1-7-2009"
26,4.61,5.19,1,1,1,8,2009,"1-8-2009"
27,4.63,5.11,0,0,2,9,2009,"1-9-2009"
20,4.705,4.705,0,0,0,10,2009,"1-10-2009"
60,4.19,4.535,2,0,1,11,2009,"1-11-2009"
23,4.79,4.79,0,0,0,12,2009,"1-12-2009"
25,4.64,4.89,1,0,0,1,2010,"1-1-2010"
33,4.44,5.19,0,0,3,2,2010,"1-2-2010"
17,5.79,5.79,0,0,0,3,2010,"1-3-2010"
15,5.79,5.79,0,0,0,4,2010,"1-4-2010"
28,5.31,5.79,1,0,0,5,2010,"1-5-2010"
34,4.662,5.79,0,1,3,6,2010,"1-6-2010"
12,5.79,5.79,0,0,0,7,2010,"1-7-2010"
39,4.44,5.79,1,0,2,8,2010,"1-8-2010"
26,5.35,5.71,0,0,1,9,2010,"1-9-2010"
13,5.39,5.39,0,0,0,10,2010,"1-10-2010"
26,4.9,4.9,0,0,0,11,2010,"1-11-2010"
34,4.87,4.87,0,0,0,12,2010,"1-12-2010"
40,4.87,4.87,0,0,0,1,2011,"1-1-2011"
38,4.87,4.87,0,0,0,2,2011,"1-2-2011"
55,4.87,4.87,0,0,0,3,2011,"1-3-2011"
34,3.99,4.87,0,3,1,4,2011,"1-4-2011"
24,4.8825,4.8825,0,0,0,5,2011,"1-5-2011"
49,4.158,4.83,0,0,4,6,2011,"1-6-2011"
22,4.865,4.865,0,1,0,7,2011,"1-7-2011"
48,4.54,4.97,1,0,1,8,2011,"1-8-2011"
28,4.725,4.97,0,0,1,9,2011,"1-9-2011"
31,4.78,4.97,0,0,1,10,2011,"1-10-2011"
68,4.162,4.97,1,3,1,11,2011,"1-11-2011"
50,4.97,4.97,0,0,0,12,2011,"1-12-2011"
9,4.97,4.97,0,0,0,1,2012,"1-1-2012"
