"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
25,3.26,3.26,0,0,0,1,2009,"1-1-2009"
20,3.27,3.27,0,0,0,2,2009,"1-2-2009"
23,3.2525,3.2525,0,0,0,3,2009,"1-3-2009"
15,3.338,3.338,0,0,0,4,2009,"1-4-2009"
25,3.2925,3.3025,2,0,0,5,2009,"1-5-2009"
19,3.2175,3.2175,0,0,0,6,2009,"1-6-2009"
38,3.218,3.218,0,0,0,7,2009,"1-7-2009"
26,3.335,3.335,0,0,0,8,2009,"1-8-2009"
40,3.27,3.27,0,0,0,9,2009,"1-9-2009"
13,3.2975,3.2975,0,0,0,10,2009,"1-10-2009"
10,3.28,3.28,0,0,0,11,2009,"1-11-2009"
47,3.062,3.262,2,1,1,12,2009,"1-12-2009"
21,3.1975,3.295,1,1,0,1,2010,"1-1-2010"
12,3.2875,3.2875,0,0,0,2,2010,"1-2-2010"
11,3.116,3.25,0,0,1,3,2010,"1-3-2010"
19,3.005,3.13,0,0,1,4,2010,"1-4-2010"
18,3.1875,3.1875,0,0,0,5,2010,"1-5-2010"
24,3.336,3.336,0,0,0,6,2010,"1-6-2010"
20,3.285,3.285,0,0,0,7,2010,"1-7-2010"
19,3.26666666666667,3.26666666666667,0,0,0,8,2010,"1-8-2010"
19,3.316,3.316,0,0,0,9,2010,"1-9-2010"
14,3.2175,3.2175,0,0,0,10,2010,"1-10-2010"
16,3.175,3.175,0,0,0,11,2010,"1-11-2010"
30,3.066,3.142,1,0,0,12,2010,"1-12-2010"
6,2.99,2.99,0,0,0,1,2011,"1-1-2011"
16,3.105,3.1,1,1,0,2,2011,"1-2-2011"
12,3.2775,3.2775,0,0,0,3,2011,"1-3-2011"
12,3.31333333333333,3.31333333333333,0,0,0,4,2011,"1-4-2011"
15,3.315,3.3125,1,0,0,5,2011,"1-5-2011"
12,3.394,3.5,1,0,0,6,2011,"1-6-2011"
27,3.3425,3.79,1,0,3,7,2011,"1-7-2011"
21,3.7425,3.7425,0,0,0,8,2011,"1-8-2011"
13,3.75,3.75,0,0,0,9,2011,"1-9-2011"
8,3.695,3.695,0,0,0,10,2011,"1-10-2011"
4,3.63,3.63,0,0,0,11,2011,"1-11-2011"
7,3.42333333333333,3.42333333333333,0,0,0,12,2011,"1-12-2011"
6,3.34,3.5,1,1,0,1,2012,"1-1-2012"
