"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
85,1.72,2.10666666666667,0,0,2,1,2009,"1-1-2009"
138,1.81,2.13,0,0,3,2,2009,"1-2-2009"
152,1.7725,2.005,0,0,3,3,2009,"1-3-2009"
156,1.85,1.988,0,0,2,4,2009,"1-4-2009"
133,1.9325,2.1325,0,0,2,5,2009,"1-5-2009"
166,1.79,2.27,0,0,4,6,2009,"1-6-2009"
197,1.736,1.914,0,0,2,7,2009,"1-7-2009"
132,1.855,1.855,0,0,0,8,2009,"1-8-2009"
191,1.858,1.998,0,0,2,9,2009,"1-9-2009"
140,1.83,1.83,0,0,0,10,2009,"1-10-2009"
117,1.755,1.8475,0,0,1,11,2009,"1-11-2009"
206,1.786,1.916,0,0,3,12,2009,"1-12-2009"
127,1.855,1.9125,0,0,1,1,2010,"1-1-2010"
126,1.7575,1.9675,0,0,2,2,2010,"1-2-2010"
155,1.726,2.23,0,0,4,3,2010,"1-3-2010"
138,1.845,2.12,0,0,3,4,2010,"1-4-2010"
128,1.795,1.9725,0,0,3,5,2010,"1-5-2010"
206,1.826,1.88,0,0,1,6,2010,"1-6-2010"
164,1.7375,1.7375,0,0,0,7,2010,"1-7-2010"
92,2.0575,2.0575,0,0,0,8,2010,"1-8-2010"
153,1.72,1.72,0,0,0,9,2010,"1-9-2010"
140,1.7125,1.775,0,0,1,10,2010,"1-10-2010"
117,1.7625,1.815,0,0,1,11,2010,"1-11-2010"
210,1.824,1.86,0,0,1,12,2010,"1-12-2010"
155,1.885,1.885,0,0,0,1,2011,"1-1-2011"
108,1.9175,1.9175,0,0,0,2,2011,"1-2-2011"
157,1.726,1.782,0,0,1,3,2011,"1-3-2011"
116,1.8525,1.8975,0,0,1,4,2011,"1-4-2011"
166,1.8275,1.8825,0,0,1,5,2011,"1-5-2011"
175,1.838,2.07,0,0,4,6,2011,"1-6-2011"
151,2.04,2.04,0,0,0,7,2011,"1-7-2011"
172,1.814,2.22,0,0,5,8,2011,"1-8-2011"
152,1.7925,1.975,0,0,2,9,2011,"1-9-2011"
138,1.7325,1.99,0,0,3,10,2011,"1-10-2011"
165,1.966,2.022,0,0,1,11,2011,"1-11-2011"
212,1.93,1.995,0,0,1,12,2011,"1-12-2011"
33,1.49,2,0,0,1,1,2012,"1-1-2012"
