"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
57,2.64666666666667,2.97,0,0,1,1,2009,"1-1-2009"
42,2.97,2.97,0,0,0,2,2009,"1-2-2009"
39,2.97,2.97,0,0,0,3,2009,"1-3-2009"
90,2.766,2.952,1,1,1,4,2009,"1-4-2009"
80,2.8,2.97,1,1,0,5,2009,"1-5-2009"
139,2.4425,2.9575,1,3,0,6,2009,"1-6-2009"
76,2.864,2.864,0,0,0,7,2009,"1-7-2009"
124,2.725,2.97,1,0,0,8,2009,"1-8-2009"
182,2.382,2.97,1,3,0,9,2009,"1-9-2009"
68,2.97,2.97,0,0,0,10,2009,"1-10-2009"
112,2.715,2.97,1,0,1,11,2009,"1-11-2009"
223,2.528,2.964,2,1,0,12,2009,"1-12-2009"
275,2.425,2.97,1,1,0,1,2010,"1-1-2010"
38,2.97,2.97,0,0,0,2,2010,"1-2-2010"
48,2.97,2.97,0,0,0,3,2010,"1-3-2010"
34,2.97,2.97,0,0,0,4,2010,"1-4-2010"
44,2.97,2.97,0,0,0,5,2010,"1-5-2010"
48,2.964,2.964,0,0,0,6,2010,"1-6-2010"
27,2.97,2.97,0,0,0,7,2010,"1-7-2010"
190,2.7675,2.97,1,2,0,8,2010,"1-8-2010"
447,2.406,4.09,3,4,0,9,2010,"1-9-2010"
20,4.09,4.09,0,0,0,10,2010,"1-10-2010"
123,3.025,4.09,1,2,0,11,2010,"1-11-2010"
93,3.272,4.09,0,1,1,12,2010,"1-12-2010"
15,4.125,4.255,0,0,1,1,2011,"1-1-2011"
143,2.9425,4.42,1,1,2,2,2011,"1-2-2011"
42,3.404,4.254,0,0,5,3,2011,"1-3-2011"
161,2.66,3.505,2,2,0,4,2011,"1-4-2011"
57,2.625,3.59,0,2,2,5,2011,"1-5-2011"
19,3.19,3.51,0,0,4,6,2011,"1-6-2011"
25,2.85666666666667,3.19,0,0,1,7,2011,"1-7-2011"
