"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
27,1.32333333333333,2.59,1,1,2,1,2009,"1-1-2009"
22,1.55333333333333,2.59,0,3,0,2,2009,"1-2-2009"
3,2.51,2.51,0,0,0,3,2009,"1-3-2009"
36,1.796,2.618,1,0,2,4,2009,"1-4-2009"
23,1.8025,2.6125,0,0,2,5,2009,"1-5-2009"
31,1.9975,2.6675,1,1,1,6,2009,"1-6-2009"
29,1.192,2.69,0,3,2,7,2009,"1-7-2009"
51,1.275,2.69,1,3,0,8,2009,"1-8-2009"
46,1.554,2.462,1,0,3,9,2009,"1-9-2009"
64,1.2175,1.58,2,2,1,10,2009,"1-10-2009"
20,1.535,1.535,0,0,0,11,2009,"1-11-2009"
44,1.076,1.46,0,0,4,12,2009,"1-12-2009"
15,1.49,1.5425,0,0,1,1,2010,"1-1-2010"
37,1.535,1.535,0,0,0,2,2010,"1-2-2010"
32,1.538,1.538,0,0,0,3,2010,"1-3-2010"
33,1.4025,1.555,1,0,0,4,2010,"1-4-2010"
42,1.1125,1.5475,1,0,2,5,2010,"1-5-2010"
47,1.392,1.534,0,0,2,6,2010,"1-6-2010"
25,1.045,1.52,0,0,4,7,2010,"1-7-2010"
23,1.375,1.52,1,0,0,8,2010,"1-8-2010"
22,1.16333333333333,1.54,0,0,2,9,2010,"1-9-2010"
34,1.5625,1.5625,0,0,0,10,2010,"1-10-2010"
30,1.5675,1.5675,0,0,0,11,2010,"1-11-2010"
58,1.038,1.58,0,0,5,12,2010,"1-12-2010"
30,1.2925,1.4425,0,0,1,1,2011,"1-1-2011"
26,1.535,1.535,0,0,0,2,2011,"1-2-2011"
27,1.554,1.554,0,0,0,3,2011,"1-3-2011"
23,1.56,1.56,0,0,0,4,2011,"1-4-2011"
30,0.975,1.55,1,0,3,5,2011,"1-5-2011"
19,1.536,1.536,0,0,0,6,2011,"1-6-2011"
18,1.5575,1.5575,0,0,0,7,2011,"1-7-2011"
52,0.976,1.58,1,0,4,8,2011,"1-8-2011"
36,1.21,1.5,0,0,2,9,2011,"1-9-2011"
29,1.49,1.535,0,0,1,10,2011,"1-10-2011"
28,0.986,1.52,0,0,5,11,2011,"1-11-2011"
24,1.4325,1.4325,0,0,0,12,2011,"1-12-2011"
4,1.5,1.5,0,0,0,1,2012,"1-1-2012"
