"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
5,4.5,4.5,0,0,0,1,2009,"1-1-2009"
11,4.5,4.5,0,0,0,2,2009,"1-2-2009"
6,4.99,4.99,0,0,0,3,2009,"1-3-2009"
14,4.99,4.99,1,4,0,4,2009,"1-4-2009"
5,4.99,4.99,1,2,0,5,2009,"1-5-2009"
5,4.99,4.99,0,0,0,6,2009,"1-6-2009"
5,5.15666666666667,5.15666666666667,1,0,0,7,2009,"1-7-2009"
10,5.055,5.515,1,0,1,8,2009,"1-8-2009"
5,5.69,5.69,0,0,0,9,2009,"1-9-2009"
15,4.99,5.69,1,0,3,10,2009,"1-10-2009"
11,4.6225,5.69,1,0,3,11,2009,"1-11-2009"
5,5.55666666666667,5.55666666666667,0,0,0,12,2009,"1-12-2009"
6,4.63333333333333,5.29,1,0,2,1,2010,"1-1-2010"
2,5.69,5.69,0,0,0,2,2010,"1-2-2010"
15,4.97,5.69,2,0,1,3,2010,"1-3-2010"
8,4.89,5.69,0,0,2,4,2010,"1-4-2010"
12,4.82333333333333,5.69,2,0,1,5,2010,"1-5-2010"
3,5.19,5.42333333333333,0,0,1,6,2010,"1-6-2010"
3,5.29,5.29,0,0,0,7,2010,"1-7-2010"
11,5.29,5.29,0,0,0,8,2010,"1-8-2010"
6,4.39,5.29,2,0,3,9,2010,"1-9-2010"
8,4.39,5.29,0,0,3,10,2010,"1-10-2010"
7,4.39,4.39,0,0,0,11,2010,"1-11-2010"
5,5.2325,5.48,0,0,1,12,2010,"1-12-2010"
6,4.82,5.48,0,0,2,1,2011,"1-1-2011"
6,5.48,5.48,0,0,0,2,2011,"1-2-2011"
12,4.985,5.48,0,2,0,3,2011,"1-3-2011"
2,4.4,5.48,0,0,1,5,2011,"1-5-2011"
5,4.4,5.48,0,0,3,6,2011,"1-6-2011"
6,4.4,5.12,0,0,2,7,2011,"1-7-2011"
2,4.98,4.98,0,0,0,8,2011,"1-8-2011"
4,5.15666666666667,5.15666666666667,0,0,0,9,2011,"1-9-2011"
3,4.49,5.23,0,0,2,10,2011,"1-10-2011"
8,4.86,5.23,0,0,2,11,2011,"1-11-2011"
3,5.23,5.23,0,0,0,12,2011,"1-12-2011"
