"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
101,2.64333333333333,2.97,0,0,1,1,2009,"1-1-2009"
35,2.97,2.97,0,0,0,2,2009,"1-2-2009"
43,2.97,2.97,0,0,0,3,2009,"1-3-2009"
153,2.784,2.97,1,1,1,4,2009,"1-4-2009"
82,2.805,2.97,1,1,0,5,2009,"1-5-2009"
65,2.7675,2.9375,1,1,0,6,2009,"1-6-2009"
83,2.864,2.918,0,1,0,7,2009,"1-7-2009"
147,2.7325,2.97,1,1,0,8,2009,"1-8-2009"
300,2.384,2.97,1,3,0,9,2009,"1-9-2009"
48,2.9475,2.9475,0,0,0,10,2009,"1-10-2009"
139,2.735,2.97,1,1,1,11,2009,"1-11-2009"
248,2.544,2.97,2,2,0,12,2009,"1-12-2009"
193,2.4275,2.97,1,1,0,1,2010,"1-1-2010"
39,2.97,2.97,0,0,0,2,2010,"1-2-2010"
40,2.97,2.97,0,0,0,3,2010,"1-3-2010"
48,2.97,2.97,0,0,0,4,2010,"1-4-2010"
49,2.97,2.97,0,0,0,5,2010,"1-5-2010"
65,2.97,2.97,0,0,0,6,2010,"1-6-2010"
35,2.97,2.97,0,0,0,7,2010,"1-7-2010"
142,3.2175,3.4025,1,0,0,8,2010,"1-8-2010"
350,2.412,4.09,3,3,1,9,2010,"1-9-2010"
9,4.09,4.09,0,0,0,10,2010,"1-10-2010"
169,3.0525,4.09,1,2,0,11,2010,"1-11-2010"
135,3.254,4.09,0,2,0,12,2010,"1-12-2010"
22,4.185,4.185,0,0,0,1,2011,"1-1-2011"
142,2.9425,4.42,1,1,2,2,2011,"1-2-2011"
29,3.504,4.254,0,0,4,3,2011,"1-3-2011"
159,2.6275,3.59,2,2,1,4,2011,"1-4-2011"
65,2.6575,3.59,0,2,2,5,2011,"1-5-2011"
48,3.19,3.51,0,0,4,6,2011,"1-6-2011"
35,2.69,3.19,0,0,2,7,2011,"1-7-2011"
5,3.19,3.19,0,0,0,8,2011,"1-8-2011"
3,1.99,3.19,1,0,0,9,2011,"1-9-2011"
