"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
52,1.35333333333333,1.95,0,0,3,1,2009,"1-1-2009"
66,1.7075,1.8,0,0,1,2,2009,"1-2-2009"
61,1.9475,2.19,0,0,2,3,2009,"1-3-2009"
57,1.934,2.17,0,0,3,4,2009,"1-4-2009"
70,1.745,2.19,0,0,4,5,2009,"1-5-2009"
74,1.9075,2.145,0,0,2,6,2009,"1-6-2009"
65,1.628,2.1,0,0,4,7,2009,"1-7-2009"
98,1.775,2.19,0,0,3,8,2009,"1-8-2009"
76,1.72,2.19,0,0,4,9,2009,"1-9-2009"
71,1.85,2.19,0,0,3,10,2009,"1-10-2009"
69,1.735,2.19,0,0,4,11,2009,"1-11-2009"
126,1.668,1.858,0,0,2,12,2009,"1-12-2009"
83,1.785,1.96,0,0,2,1,2010,"1-1-2010"
71,1.6525,1.995,0,0,3,2,2010,"1-2-2010"
93,1.792,2.156,0,0,3,3,2010,"1-3-2010"
59,1.73,2.02,0,0,4,4,2010,"1-4-2010"
59,1.4575,1.8125,0,0,2,5,2010,"1-5-2010"
55,1.67,1.882,0,0,2,6,2010,"1-6-2010"
54,1.495,2.47,0,0,4,7,2010,"1-7-2010"
62,1.87,2.35,0,0,3,8,2010,"1-8-2010"
77,1.852,2.174,0,0,3,9,2010,"1-9-2010"
54,1.64,2.0675,0,0,2,10,2010,"1-10-2010"
64,1.715,2.19,0,0,4,11,2010,"1-11-2010"
122,1.806,1.992,0,0,3,12,2010,"1-12-2010"
52,1.895,2.085,0,0,2,1,2011,"1-1-2011"
59,1.9725,2.19,0,0,3,2,2011,"1-2-2011"
62,1.506,1.908,0,0,3,3,2011,"1-3-2011"
52,1.8725,1.995,0,0,1,4,2011,"1-4-2011"
44,1.64,2.33,0,0,4,5,2011,"1-5-2011"
56,1.796,2.086,0,0,2,6,2011,"1-6-2011"
45,1.5775,1.94,0,0,4,7,2011,"1-7-2011"
65,2.056,2.128,0,0,1,8,2011,"1-8-2011"
51,1.975,2.285,0,0,2,9,2011,"1-9-2011"
33,1.575,2.33,0,0,4,10,2011,"1-10-2011"
54,1.856,2.21,0,0,4,11,2011,"1-11-2011"
61,1.815,2.0125,0,0,2,12,2011,"1-12-2011"
11,1.59,2.02,0,0,1,1,2012,"1-1-2012"
