"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
5,4.99,4.99,0,0,0,1,2009,"1-1-2009"
11,4.99,4.99,0,0,0,2,2009,"1-2-2009"
13,4.99,4.99,0,0,0,3,2009,"1-3-2009"
15,4.84,4.84,0,0,0,4,2009,"1-4-2009"
8,4.935,4.935,0,0,0,5,2009,"1-5-2009"
15,4.99,4.99,0,0,0,6,2009,"1-6-2009"
4,4.99,4.99,0,0,0,7,2009,"1-7-2009"
14,4.99,4.99,0,0,0,8,2009,"1-8-2009"
18,4.99,4.99,0,0,0,9,2009,"1-9-2009"
8,4.99,4.99,0,0,0,10,2009,"1-10-2009"
14,4.99,4.99,0,0,0,11,2009,"1-11-2009"
15,4.99,4.99,0,0,0,12,2009,"1-12-2009"
23,4.205,4.74,0,0,3,1,2010,"1-1-2010"
11,4.69,4.8775,0,0,1,2,2010,"1-2-2010"
15,4.59,4.59,0,0,0,3,2010,"1-3-2010"
18,4.4775,4.4775,0,0,0,4,2010,"1-4-2010"
12,4.3375,4.3375,0,0,0,5,2010,"1-5-2010"
20,4.59,4.59,0,0,0,6,2010,"1-6-2010"
15,4.59,4.59,0,0,0,7,2010,"1-7-2010"
19,4.59,4.59,0,0,0,8,2010,"1-8-2010"
13,4.59,4.59,0,0,0,9,2010,"1-9-2010"
10,4.59,4.59,0,0,0,10,2010,"1-10-2010"
13,4.59,4.59,0,0,0,11,2010,"1-11-2010"
23,4.59,4.59,0,0,0,12,2010,"1-12-2010"
15,4.065,4.065,0,0,0,1,2011,"1-1-2011"
10,4.44,4.44,0,0,0,2,2011,"1-2-2011"
14,4.59,4.59,0,0,0,3,2011,"1-3-2011"
11,4.44,4.59,0,0,1,4,2011,"1-4-2011"
25,4.19,4.49,0,0,2,5,2011,"1-5-2011"
15,4.59,4.59,0,0,0,6,2011,"1-6-2011"
6,4.59,4.59,0,0,0,7,2011,"1-7-2011"
22,4.32,4.5,0,0,2,8,2011,"1-8-2011"
19,4.29,4.515,0,0,2,9,2011,"1-9-2011"
8,4.59,4.59,0,0,0,10,2011,"1-10-2011"
11,4.59,4.59,0,0,0,11,2011,"1-11-2011"
5,4.59,4.59,0,0,0,12,2011,"1-12-2011"
2,4.59,4.59,0,0,0,1,2012,"1-1-2012"
