"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
4,6.49,6.49,0,0,0,3,2010,"1-3-2010"
9,6.49,6.49,0,0,0,4,2010,"1-4-2010"
20,6.49,6.49,0,0,0,5,2010,"1-5-2010"
33,6.018,6.018,0,0,0,6,2010,"1-6-2010"
23,5.99,5.99,0,0,0,7,2010,"1-7-2010"
34,6.005,6.005,0,0,0,8,2010,"1-8-2010"
53,6,6,0,0,0,9,2010,"1-9-2010"
41,5.9975,5.9975,0,0,0,10,2010,"1-10-2010"
48,5.9975,5.9975,0,0,0,11,2010,"1-11-2010"
62,5.582,5.998,0,0,2,12,2010,"1-12-2010"
32,5.99,5.99,0,0,0,1,2011,"1-1-2011"
52,5.99,5.99,0,0,0,2,2011,"1-2-2011"
77,5.99,5.99,0,0,0,3,2011,"1-3-2011"
64,5.9975,5.9975,0,0,0,4,2011,"1-4-2011"
33,5.99,5.99,0,0,0,5,2011,"1-5-2011"
35,5.978,6.378,0,1,0,6,2011,"1-6-2011"
58,4.865,6.365,2,2,0,7,2011,"1-7-2011"
40,6.19,6.19,0,0,0,8,2011,"1-8-2011"
56,5.57,6.29,0,0,2,9,2011,"1-9-2011"
29,6.34,6.34,0,0,0,10,2011,"1-10-2011"
64,6.246,6.246,0,0,0,11,2011,"1-11-2011"
48,6.49,6.49,0,0,0,12,2011,"1-12-2011"
7,6.99,6.99,0,0,0,1,2012,"1-1-2012"
