"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
5,2.5,2.79,0,0,3,1,2009,"1-1-2009"
4,2.5,2.79,0,0,2,2,2009,"1-2-2009"
5,2.69333333333333,2.79,0,0,1,3,2009,"1-3-2009"
14,2.558,2.79,0,0,4,4,2009,"1-4-2009"
11,2.5,2.645,0,0,2,5,2009,"1-5-2009"
5,2.5,2.5,0,0,0,6,2009,"1-6-2009"
22,2.4,2.5,0,0,1,7,2009,"1-7-2009"
9,2.16,2.535,0,0,3,8,2009,"1-8-2009"
14,2.384,2.64,0,0,2,9,2009,"1-9-2009"
66,2.12,2.64,0,0,4,10,2009,"1-10-2009"
52,2.32,2.32,0,0,0,11,2009,"1-11-2009"
76,2.448,2.448,0,0,0,12,2009,"1-12-2009"
35,2.5,2.5,0,0,0,1,2010,"1-1-2010"
18,2.4875,2.4875,0,0,0,2,2010,"1-2-2010"
24,2.492,2.492,0,0,0,3,2010,"1-3-2010"
31,2.49,2.49,0,0,0,4,2010,"1-4-2010"
48,2.3975,2.3975,0,0,0,5,2010,"1-5-2010"
53,2.4,2.4,0,0,0,6,2010,"1-6-2010"
41,2.34,2.34,0,0,0,7,2010,"1-7-2010"
33,2.19,2.19,0,0,0,8,2010,"1-8-2010"
50,2.19,2.19,0,0,0,9,2010,"1-9-2010"
41,2.095,2.095,0,0,0,10,2010,"1-10-2010"
61,2.015,2.015,0,0,0,11,2010,"1-11-2010"
97,2.008,2.008,0,0,0,12,2010,"1-12-2010"
48,2.375,2.375,0,0,0,1,2011,"1-1-2011"
26,2.5,2.5,0,0,0,2,2011,"1-2-2011"
29,2.5,2.5,0,0,0,3,2011,"1-3-2011"
40,2,2.5,0,0,4,4,2011,"1-4-2011"
39,2,2.25,0,0,2,5,2011,"1-5-2011"
46,2,2,0,0,0,6,2011,"1-6-2011"
37,2,2,0,0,0,7,2011,"1-7-2011"
56,2,2,0,0,0,8,2011,"1-8-2011"
51,2,2,0,0,0,9,2011,"1-9-2011"
33,2,2,0,0,0,10,2011,"1-10-2011"
40,2,2,0,0,0,11,2011,"1-11-2011"
54,2,2,0,0,0,12,2011,"1-12-2011"
12,2,2,0,0,0,1,2012,"1-1-2012"
