"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
151,1.04,1.22,1,3,0,1,2009,"1-1-2009"
114,1.21,1.21,0,0,0,2,2009,"1-2-2009"
111,1.115,1.185,1,0,0,3,2009,"1-3-2009"
135,1.186,1.186,0,0,0,4,2009,"1-4-2009"
119,1.1925,1.1925,0,0,0,5,2009,"1-5-2009"
98,1.1975,1.1975,0,0,0,6,2009,"1-6-2009"
109,1.206,1.206,0,0,0,7,2009,"1-7-2009"
103,1.21,1.21,0,0,0,8,2009,"1-8-2009"
174,1.156,1.218,1,3,0,9,2009,"1-9-2009"
113,1.1875,1.1925,0,1,0,10,2009,"1-10-2009"
132,1.09,1.2125,0,0,2,11,2009,"1-11-2009"
183,0.962,1.21,2,2,2,12,2009,"1-12-2009"
154,1.0375,1.2125,1,3,0,1,2010,"1-1-2010"
100,1.21,1.21,0,3,0,2,2010,"1-2-2010"
139,1.1,1.2,0,1,2,3,2010,"1-3-2010"
118,1.14,1.205,0,2,0,4,2010,"1-4-2010"
99,1.1525,1.22,0,4,0,5,2010,"1-5-2010"
94,1.196,1.2,0,1,0,6,2010,"1-6-2010"
92,1.205,1.2075,0,1,0,7,2010,"1-7-2010"
109,1.1375,1.21,0,2,1,8,2010,"1-8-2010"
140,1.156,1.208,1,3,0,9,2010,"1-9-2010"
112,1.205,1.21,0,4,0,10,2010,"1-10-2010"
105,1.21,1.205,0,2,0,11,2010,"1-11-2010"
160,1.152,1.204,0,3,1,12,2010,"1-12-2010"
100,1.09,1.2125,1,0,1,1,2011,"1-1-2011"
90,0.965,1.2,0,0,4,2,2011,"1-2-2011"
120,0.962,1.012,0,0,1,3,2011,"1-3-2011"
100,1.14,1.14,0,0,0,4,2011,"1-4-2011"
100,1.205,1.205,0,0,0,5,2011,"1-5-2011"
126,1.202,1.202,0,0,0,6,2011,"1-6-2011"
108,1.1275,1.2325,0,0,2,7,2011,"1-7-2011"
152,1.124,1.22,0,0,2,8,2011,"1-8-2011"
117,1.23,1.23,0,0,0,9,2011,"1-9-2011"
133,1.29,1.29,0,0,0,10,2011,"1-10-2011"
190,1.43,1.432,0,1,0,11,2011,"1-11-2011"
195,1.4275,1.43,0,2,0,12,2011,"1-12-2011"
23,1.45,1.45,0,0,0,1,2012,"1-1-2012"
