"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
23,2.5,2.5,0,0,0,1,2009,"1-1-2009"
32,2.8025,2.8025,0,0,0,2,2009,"1-2-2009"
60,2.68,2.86,0,0,2,3,2009,"1-3-2009"
46,2.81,2.882,0,0,1,4,2009,"1-4-2009"
32,2.89,2.89,0,0,0,5,2009,"1-5-2009"
58,2.55,2.7,0,3,0,6,2009,"1-6-2009"
50,2.692,2.932,1,3,0,7,2009,"1-7-2009"
33,2.8725,2.99,0,2,0,8,2009,"1-8-2009"
26,2.614,2.99,0,1,4,9,2009,"1-9-2009"
36,2.6,2.93,0,0,3,12,2009,"1-12-2009"
31,2.74,2.96,0,0,2,1,2010,"1-1-2010"
44,2.6325,2.99,1,2,1,2,2010,"1-2-2010"
64,2.796,2.99,2,5,0,3,2010,"1-3-2010"
32,2.865,2.99,0,0,1,4,2010,"1-4-2010"
22,2.99,2.99,0,0,0,5,2010,"1-5-2010"
64,2.53,2.99,0,0,5,6,2010,"1-6-2010"
42,2.73,2.9725,1,0,1,7,2010,"1-7-2010"
30,2.7425,2.99,0,0,2,8,2010,"1-8-2010"
53,2.704,2.99,1,0,2,9,2010,"1-9-2010"
37,2.99,2.99,0,0,0,10,2010,"1-10-2010"
47,2.63,2.99,0,0,3,11,2010,"1-11-2010"
79,2.982,2.982,0,0,0,12,2010,"1-12-2010"
59,2.695,2.695,0,0,0,1,2011,"1-1-2011"
48,2.5475,2.5475,0,0,0,2,2011,"1-2-2011"
64,2.706,2.706,0,0,0,3,2011,"1-3-2011"
48,2.99,2.99,0,0,0,4,2011,"1-4-2011"
65,2.6575,3.065,0,0,3,5,2011,"1-5-2011"
38,3.29,3.29,0,0,0,6,2011,"1-6-2011"
33,2.88,3.29,0,0,2,7,2011,"1-7-2011"
114,3.038,3.29,0,5,0,8,2011,"1-8-2011"
57,3.14,3.29,0,1,0,9,2011,"1-9-2011"
44,3.29,3.29,0,0,0,10,2011,"1-10-2011"
54,3.058,3.29,0,0,2,11,2011,"1-11-2011"
77,3.14,3.29,0,0,1,12,2011,"1-12-2011"
14,3.29,3.29,0,0,0,1,2012,"1-1-2012"
