"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
45,2.03333333333333,2.10666666666667,0,0,1,1,2009,"1-1-2009"
77,1.7,2.19,0,0,4,2,2009,"1-2-2009"
60,1.54,1.86,0,0,3,3,2009,"1-3-2009"
74,1.624,1.73,0,0,2,4,2009,"1-4-2009"
65,1.5875,1.76,0,0,2,5,2009,"1-5-2009"
63,1.75,1.8125,0,0,1,6,2009,"1-6-2009"
56,1.82,1.944,0,0,1,7,2009,"1-7-2009"
36,1.5875,2.18,0,0,3,8,2009,"1-8-2009"
66,1.73,2.242,0,0,4,9,2009,"1-9-2009"
52,1.82,1.8975,0,0,1,10,2009,"1-10-2009"
62,1.7875,1.84,0,0,1,11,2009,"1-11-2009"
99,1.804,2.006,0,0,3,12,2009,"1-12-2009"
53,2.0725,2.275,0,0,2,1,2010,"1-1-2010"
59,1.6425,2.53,0,0,4,2,2010,"1-2-2010"
55,1.792,2.074,0,0,3,3,2010,"1-3-2010"
51,1.7925,2,0,0,2,4,2010,"1-4-2010"
65,1.6075,2.115,0,0,3,5,2010,"1-5-2010"
71,1.656,2.19,0,0,5,6,2010,"1-6-2010"
65,1.7275,1.92,0,0,1,7,2010,"1-7-2010"
53,1.8325,1.9575,0,0,2,8,2010,"1-8-2010"
54,1.664,2.47,0,0,4,9,2010,"1-9-2010"
53,1.5125,2.06,0,0,3,10,2010,"1-10-2010"
68,1.7375,1.925,0,0,2,11,2010,"1-11-2010"
134,1.786,1.912,0,0,2,12,2010,"1-12-2010"
87,1.58,1.93,0,0,4,1,2011,"1-1-2011"
60,1.8,1.75,0,2,0,2,2011,"1-2-2011"
60,1.65,1.662,0,2,0,3,2011,"1-3-2011"
78,1.7875,2.06,0,2,2,4,2011,"1-4-2011"
48,1.8675,2.115,0,0,2,5,2011,"1-5-2011"
57,1.656,2.33,0,0,5,6,2011,"1-6-2011"
49,1.845,2.18,0,0,3,7,2011,"1-7-2011"
48,2.128,3.228,0,0,4,8,2011,"1-8-2011"
36,1.91,3.055,0,0,3,9,2011,"1-9-2011"
34,2.1475,2.705,0,0,2,10,2011,"1-10-2011"
70,1.866,3.49,0,0,5,11,2011,"1-11-2011"
55,1.6425,1.6425,0,0,0,12,2011,"1-12-2011"
13,2.42,2.42,0,0,0,1,2012,"1-1-2012"
