"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
79,2.39333333333333,2.59,0,1,0,1,2009,"1-1-2009"
48,2.59,2.59,0,0,0,2,2009,"1-2-2009"
59,2.59,2.59,0,0,0,3,2009,"1-3-2009"
114,2.554,2.572,1,0,0,4,2009,"1-4-2009"
76,2.5275,2.59,1,1,0,5,2009,"1-5-2009"
57,2.5275,2.59,1,1,0,6,2009,"1-6-2009"
65,2.554,2.554,0,0,0,7,2009,"1-7-2009"
73,2.44,2.59,1,1,0,8,2009,"1-8-2009"
82,2.242,2.59,1,3,0,9,2009,"1-9-2009"
64,2.59,2.59,0,0,0,10,2009,"1-10-2009"
51,2.545,2.5675,1,0,0,11,2009,"1-11-2009"
81,2.308,2.584,2,1,0,12,2009,"1-12-2009"
81,2.2525,2.59,0,1,1,1,2010,"1-1-2010"
60,2.59,2.59,0,0,0,2,2010,"1-2-2010"
55,2.59,2.59,0,0,0,3,2010,"1-3-2010"
56,2.555,2.555,0,0,0,4,2010,"1-4-2010"
56,2.59,2.59,0,0,0,5,2010,"1-5-2010"
73,2.59,2.59,0,0,0,6,2010,"1-6-2010"
70,2.59,2.59,0,0,0,7,2010,"1-7-2010"
140,2.2325,2.5375,1,0,0,8,2010,"1-8-2010"
163,2.112,2.59,3,4,0,9,2010,"1-9-2010"
42,2.52,2.59,0,0,1,10,2010,"1-10-2010"
81,2.29,2.59,1,0,1,11,2010,"1-11-2010"
74,2.37,2.59,0,0,2,12,2010,"1-12-2010"
37,2.98,2.98,0,0,0,1,2011,"1-1-2011"
68,2.4425,2.98,1,0,1,2,2011,"1-2-2011"
60,2.98,2.98,0,0,0,3,2011,"1-3-2011"
94,2.4975,2.98,2,2,0,4,2011,"1-4-2011"
41,2.685,2.98,2,0,0,5,2011,"1-5-2011"
83,2.98,2.98,0,0,0,6,2011,"1-6-2011"
27,2.485,2.98,2,0,0,7,2011,"1-7-2011"
2,1.99,2.98,1,0,0,9,2011,"1-9-2011"
