"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
145,1.52333333333333,2.59,1,0,1,1,2009,"1-1-2009"
99,1.7775,2.57,0,1,1,2,2009,"1-2-2009"
36,2.575,2.575,0,0,0,3,2009,"1-3-2009"
123,1.954,2.572,1,2,0,4,2009,"1-4-2009"
96,1.81,2.575,0,1,1,5,2009,"1-5-2009"
73,1.5875,2.59,1,0,3,6,2009,"1-6-2009"
72,1.568,2.182,0,0,3,7,2009,"1-7-2009"
66,1.5725,1.5725,0,0,0,8,2009,"1-8-2009"
130,1.572,1.572,0,0,0,9,2009,"1-9-2009"
94,1.57,1.57,0,0,0,10,2009,"1-10-2009"
82,1.57,1.57,0,0,0,11,2009,"1-11-2009"
95,1.57,1.57,0,0,0,12,2009,"1-12-2009"
68,1.5775,1.5775,0,0,0,1,2010,"1-1-2010"
73,1.57,1.57,0,0,0,2,2010,"1-2-2010"
89,1.572,1.572,0,0,0,3,2010,"1-3-2010"
124,1.425,1.5675,1,1,0,4,2010,"1-4-2010"
133,1.1175,1.545,0,2,1,5,2010,"1-5-2010"
91,1.452,1.57,0,0,1,6,2010,"1-6-2010"
84,1.1375,1.565,0,0,3,7,2010,"1-7-2010"
87,1.4275,1.57,1,1,0,8,2010,"1-8-2010"
158,1.12,1.56,0,1,3,9,2010,"1-9-2010"
95,1.5675,1.5675,0,0,0,10,2010,"1-10-2010"
76,1.58,1.58,0,0,0,11,2010,"1-11-2010"
116,1.112,1.57,0,0,4,12,2010,"1-12-2010"
103,1.2875,1.5725,0,0,2,1,2011,"1-1-2011"
111,1.575,1.575,0,0,0,2,2011,"1-2-2011"
144,1.568,1.568,0,0,0,3,2011,"1-3-2011"
98,1.575,1.575,0,0,0,4,2011,"1-4-2011"
122,0.995,1.57,1,0,3,5,2011,"1-5-2011"
100,1.662,1.662,0,0,0,6,2011,"1-6-2011"
83,1.685,1.685,0,0,0,7,2011,"1-7-2011"
194,0.998,1.69,1,0,4,8,2011,"1-8-2011"
118,1.335,1.68,0,0,2,9,2011,"1-9-2011"
89,1.685,1.685,0,0,0,10,2011,"1-10-2011"
97,0.99,1.69,0,1,4,11,2011,"1-11-2011"
101,1.515,1.6875,0,0,1,12,2011,"1-12-2011"
20,1.69,1.69,0,0,0,1,2012,"1-1-2012"
