"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
143,2.4475,2.6,1,0,0,8,2009,"1-8-2009"
100,2.6,2.6,0,0,0,9,2009,"1-9-2009"
166,2.42,2.6,1,1,1,10,2009,"1-10-2009"
118,2.555,2.555,0,0,0,11,2009,"1-11-2009"
191,2.358,2.6,1,1,1,12,2009,"1-12-2009"
151,2.3025,2.6,1,1,1,1,2010,"1-1-2010"
60,2.6,2.6,0,0,0,2,2010,"1-2-2010"
51,2.6,2.6,0,0,0,3,2010,"1-3-2010"
112,2.4075,2.6,1,1,0,4,2010,"1-4-2010"
68,2.6,2.6,0,0,0,5,2010,"1-5-2010"
205,2.162,2.6,1,2,0,6,2010,"1-6-2010"
194,1.85,2.6,2,2,2,7,2010,"1-7-2010"
78,2.755,3.1925,0,0,2,8,2010,"1-8-2010"
169,2.182,3.39,1,1,4,9,2010,"1-9-2010"
144,2.41,3.135,2,2,1,10,2010,"1-10-2010"
49,2.88,2.88,0,0,0,11,2010,"1-11-2010"
67,2.88,2.88,0,0,0,12,2010,"1-12-2010"
87,2.88,2.88,0,0,0,1,2011,"1-1-2011"
48,2.935,2.935,0,0,0,2,2011,"1-2-2011"
80,2.898,2.976,0,0,1,3,2011,"1-3-2011"
189,2.4125,2.9625,2,0,0,4,2011,"1-4-2011"
40,2.99,2.99,0,0,0,5,2011,"1-5-2011"
117,2.698,2.99,2,1,0,6,2011,"1-6-2011"
82,2.99,2.99,0,0,0,7,2011,"1-7-2011"
152,2.832,2.832,0,0,0,8,2011,"1-8-2011"
109,2.78,2.9025,1,0,0,9,2011,"1-9-2011"
74,2.9075,2.9075,0,0,0,10,2011,"1-10-2011"
64,2.95,2.95,0,0,0,11,2011,"1-11-2011"
76,2.99,2.99,0,0,0,12,2011,"1-12-2011"
27,2.04,2.99,0,0,1,1,2012,"1-1-2012"
