"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
33,6.79,6.79,0,0,0,1,2009,"1-1-2009"
76,5.89,6.79,1,2,0,2,2009,"1-2-2009"
169,5.0775,6.79,3,3,0,3,2009,"1-3-2009"
46,6.79,6.79,0,0,0,4,2009,"1-4-2009"
19,6.8075,6.8075,0,0,0,5,2009,"1-5-2009"
32,6.655,6.655,0,0,0,6,2009,"1-6-2009"
63,6.028,6.25,0,3,2,7,2009,"1-7-2009"
46,6.4475,7.005,1,0,0,8,2009,"1-8-2009"
54,6.216,6.662,0,0,1,9,2009,"1-9-2009"
57,5.74,6.49,1,0,1,10,2009,"1-10-2009"
32,6.49,6.49,0,0,0,11,2009,"1-11-2009"
46,6.508,6.508,0,0,0,12,2009,"1-12-2009"
121,5.24,6.49,2,0,0,1,2010,"1-1-2010"
37,6.69,7.29,0,0,3,2,2010,"1-2-2010"
58,6.22,7,1,0,2,3,2010,"1-3-2010"
49,6.0925,6.4675,1,0,0,4,2010,"1-4-2010"
76,5.74,6.49,2,0,0,5,2010,"1-5-2010"
48,6.182,6.354,0,0,1,6,2010,"1-6-2010"
35,5.645,6.235,0,0,3,7,2010,"1-7-2010"
34,6.92,6.92,0,0,0,8,2010,"1-8-2010"
46,6.73,7.29,1,1,0,9,2010,"1-9-2010"
72,5.89,7.29,2,2,0,10,2010,"1-10-2010"
42,6.59,7.29,1,1,0,11,2010,"1-11-2010"
58,6.17,7.29,1,0,1,12,2010,"1-12-2010"
43,6.14,7.29,2,1,0,1,2011,"1-1-2011"
45,6.5975,7.29,1,0,0,2,2011,"1-2-2011"
28,7.31,7.31,0,0,0,3,2011,"1-3-2011"
17,7.49,7.49,0,0,0,4,2011,"1-4-2011"
75,6.0675,7.49,2,0,0,5,2011,"1-5-2011"
25,7.596,7.596,0,0,0,6,2011,"1-6-2011"
32,7.165,7.89,1,0,0,7,2011,"1-7-2011"
34,6.94,7.81,1,1,1,8,2011,"1-8-2011"
19,7.49,7.49,0,0,0,9,2011,"1-9-2011"
25,6.74,7.49,1,0,1,10,2011,"1-10-2011"
28,6.534,7.49,2,0,0,11,2011,"1-11-2011"
20,7.24,7.24,0,0,0,12,2011,"1-12-2011"
7,5,6.99,1,0,0,1,2012,"1-1-2012"
