"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
22,4.78333333333333,4.99,0,0,1,1,2009,"1-1-2009"
26,4.745,4.745,0,0,0,2,2009,"1-2-2009"
15,4.34333333333333,4.82666666666667,0,0,1,3,2009,"1-3-2009"
32,3.648,4.99,0,0,4,4,2009,"1-4-2009"
16,3.99,4.99,0,0,4,5,2009,"1-5-2009"
9,4.99,4.99,0,0,0,6,2009,"1-6-2009"
21,4.99,4.99,0,0,0,7,2009,"1-7-2009"
13,4.49,4.99,1,0,1,8,2009,"1-8-2009"
24,4.54,4.94,0,0,2,9,2009,"1-9-2009"
22,4.99,4.99,0,0,0,10,2009,"1-10-2009"
36,4,4.99,2,1,1,11,2009,"1-11-2009"
25,4.99,4.99,0,2,0,12,2009,"1-12-2009"
18,4.74,4.99,1,0,0,1,2010,"1-1-2010"
16,4.32333333333333,4.99,0,2,1,2,2010,"1-2-2010"
20,4.99,4.99,0,0,0,3,2010,"1-3-2010"
14,4.99,4.99,0,0,0,4,2010,"1-4-2010"
44,4.71,4.99,1,1,0,5,2010,"1-5-2010"
34,4.41,4.99,0,2,2,6,2010,"1-6-2010"
22,4.99,4.99,0,0,0,7,2010,"1-7-2010"
23,4.24,4.99,0,0,3,8,2010,"1-8-2010"
39,4.812,4.99,0,0,1,9,2010,"1-9-2010"
26,4.99,4.99,0,2,0,10,2010,"1-10-2010"
17,4.99,4.99,0,0,0,11,2010,"1-11-2010"
19,4.99,4.99,0,0,0,12,2010,"1-12-2010"
20,4.99,4.99,0,0,0,1,2011,"1-1-2011"
22,4.93,4.93,0,0,0,2,2011,"1-2-2011"
37,4.87,4.87,0,0,0,3,2011,"1-3-2011"
31,4.015,4.87,0,0,4,4,2011,"1-4-2011"
21,4.83,4.85,0,2,0,5,2011,"1-5-2011"
39,4.158,4.83,0,0,4,6,2011,"1-6-2011"
15,4.8525,4.8525,0,0,0,7,2011,"1-7-2011"
6,4.23333333333333,4.97,2,0,0,8,2011,"1-8-2011"
21,4.74,4.985,0,1,0,9,2011,"1-9-2011"
26,4.99,4.99,0,0,0,10,2011,"1-10-2011"
32,4.108,4.99,1,2,1,11,2011,"1-11-2011"
27,4.98,4.98,0,0,0,12,2011,"1-12-2011"
6,4.97,4.97,0,0,0,1,2012,"1-1-2012"
