"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
109,2.77333333333333,2.98,2,0,0,1,2009,"1-1-2009"
87,2.98,2.98,0,0,0,2,2009,"1-2-2009"
244,2.735,2.98,2,2,0,3,2009,"1-3-2009"
98,2.882,2.98,0,0,1,4,2009,"1-4-2009"
98,2.98,2.98,0,0,0,5,2009,"1-5-2009"
198,2.7475,2.98,2,2,0,6,2009,"1-6-2009"
117,2.98,2.98,0,0,0,7,2009,"1-7-2009"
219,2.825,2.98,1,2,0,8,2009,"1-8-2009"
126,2.98,2.98,0,0,0,9,2009,"1-9-2009"
118,2.98,2.98,0,0,0,10,2009,"1-10-2009"
146,2.865,2.98,1,1,0,11,2009,"1-11-2009"
525,2.314,2.98,3,5,0,12,2009,"1-12-2009"
141,2.98,2.98,0,1,0,1,2010,"1-1-2010"
131,2.98,2.98,0,0,0,2,2010,"1-2-2010"
251,2.878,2.976,0,1,0,3,2010,"1-3-2010"
233,2.73,2.98,1,1,0,4,2010,"1-4-2010"
320,2.2275,2.98,2,2,0,5,2010,"1-5-2010"
203,2.794,2.98,1,0,2,6,2010,"1-6-2010"
110,2.96,2.9775,0,1,0,7,2010,"1-7-2010"
109,2.98,2.98,0,0,0,8,2010,"1-8-2010"
106,2.98,2.98,0,0,0,9,2010,"1-9-2010"
281,2.47,2.96,2,3,0,10,2010,"1-10-2010"
112,2.98,2.98,0,0,0,11,2010,"1-11-2010"
139,2.98,2.98,0,0,0,12,2010,"1-12-2010"
130,2.9875,2.9875,0,0,0,1,2011,"1-1-2011"
258,2.73,2.9725,2,2,0,2,2011,"1-2-2011"
262,2.922,2.98,1,1,0,3,2011,"1-3-2011"
79,2.975,2.975,0,0,0,4,2011,"1-4-2011"
377,1.9975,2.98,3,4,0,5,2011,"1-5-2011"
159,2.808,2.974,0,0,2,6,2011,"1-6-2011"
162,2.4975,2.98,2,2,0,7,2011,"1-7-2011"
92,2.972,2.972,0,0,0,8,2011,"1-8-2011"
77,2.98,2.98,0,0,0,9,2011,"1-9-2011"
91,2.98,2.98,0,0,0,10,2011,"1-10-2011"
94,3.04,3.058,1,1,0,11,2011,"1-11-2011"
233,2.5625,3.1625,2,1,0,12,2011,"1-12-2011"
22,3.18,3.18,0,0,0,1,2012,"1-1-2012"
