"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
1,6.79,6.79,0,0,0,1,2009,"1-1-2009"
3,6.79,6.79,0,0,0,2,2009,"1-2-2009"
5,5.45,5.45,0,0,0,10,2009,"1-10-2009"
11,6.49,6.49,0,0,0,11,2009,"1-11-2009"
7,6.49,6.49,0,0,0,12,2009,"1-12-2009"
24,5.24,6.49,2,0,0,1,2010,"1-1-2010"
1,7.29,7.29,0,0,0,2,2010,"1-2-2010"
9,6.244,6.864,1,0,1,3,2010,"1-3-2010"
12,6.115,6.49,1,0,0,4,2010,"1-4-2010"
18,5.49,6.49,2,2,0,5,2010,"1-5-2010"
15,6.09,6.49,0,0,1,6,2010,"1-6-2010"
9,5.59,6.49,0,0,3,7,2010,"1-7-2010"
5,6.49,6.49,0,0,0,8,2010,"1-8-2010"
2,7.29,7.29,0,0,0,9,2010,"1-9-2010"
11,5.42333333333333,7.29,2,1,0,10,2010,"1-10-2010"
8,5.89,7.29,1,1,0,11,2010,"1-11-2010"
10,5.89,7.29,1,1,1,12,2010,"1-12-2010"
9,6.14,7.29,2,0,0,1,2011,"1-1-2011"
9,6.74,7.29,1,0,0,2,2011,"1-2-2011"
5,7.29,7.29,0,0,0,3,2011,"1-3-2011"
6,7.49,7.49,0,0,0,4,2011,"1-4-2011"
7,4.845,7.49,2,0,0,5,2011,"1-5-2011"
6,7.49,7.49,0,0,0,6,2011,"1-6-2011"
4,6.24,7.49,1,0,0,8,2011,"1-8-2011"
2,7.49,7.49,0,0,0,9,2011,"1-9-2011"
4,6.74,7.49,0,0,1,10,2011,"1-10-2011"
9,6.3525,7.49,2,0,0,11,2011,"1-11-2011"
3,7.24,7.24,0,0,0,12,2011,"1-12-2011"
2,5,6.99,1,0,0,1,2012,"1-1-2012"
