"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
86,2.89666666666667,2.89666666666667,0,0,0,1,2009,"1-1-2009"
152,2.2825,2.99,0,0,3,2,2009,"1-2-2009"
158,2.51,2.9375,0,0,3,3,2009,"1-3-2009"
222,2.91,2.91,0,0,0,4,2009,"1-4-2009"
400,2.505,2.9225,1,2,0,5,2009,"1-5-2009"
332,2.565,2.6725,2,2,0,6,2009,"1-6-2009"
212,2.822,2.822,0,0,0,7,2009,"1-7-2009"
761,2.365,2.88,2,2,1,8,2009,"1-8-2009"
236,2.914,2.914,0,0,0,9,2009,"1-9-2009"
125,3.1375,3.1375,0,0,0,10,2009,"1-10-2009"
121,2.9575,3.08,1,1,0,11,2009,"1-11-2009"
504,2.658,3.002,1,1,0,12,2009,"1-12-2009"
152,3.19,3.19,0,0,0,1,2010,"1-1-2010"
97,2.6375,3.19,0,0,3,2,2010,"1-2-2010"
312,2.864,3.148,1,0,1,3,2010,"1-3-2010"
451,2.5925,3.19,1,1,3,4,2010,"1-4-2010"
597,2.15,3.19,1,2,1,5,2010,"1-5-2010"
336,2.716,2.988,2,0,1,6,2010,"1-6-2010"
349,2.6575,2.865,1,1,0,7,2010,"1-7-2010"
230,2.7925,2.7925,0,0,0,8,2010,"1-8-2010"
175,3.102,3.102,0,0,0,9,2010,"1-9-2010"
113,3.17,3.17,0,0,0,10,2010,"1-10-2010"
116,3.135,3.135,0,0,0,11,2010,"1-11-2010"
145,3.244,3.244,0,0,0,12,2010,"1-12-2010"
149,3.295,3.295,0,0,0,1,2011,"1-1-2011"
258,2.84,3.155,1,2,0,2,2011,"1-2-2011"
230,3.1,3.23,0,1,0,3,2011,"1-3-2011"
110,3.2025,3.2025,0,0,0,4,2011,"1-4-2011"
147,3.1275,3.1275,0,0,0,5,2011,"1-5-2011"
458,2.92,3.28,2,1,0,6,2011,"1-6-2011"
191,3.2675,3.2675,0,0,0,7,2011,"1-7-2011"
227,3.21,3.21,0,0,0,8,2011,"1-8-2011"
191,3.2775,3.2775,0,0,0,9,2011,"1-9-2011"
161,3.285,3.285,0,0,0,10,2011,"1-10-2011"
240,3.162,3.338,1,0,0,11,2011,"1-11-2011"
598,2.6525,3.29,2,2,0,12,2011,"1-12-2011"
70,3.32,3.32,0,0,0,1,2012,"1-1-2012"
