"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
63,3.3,3.91,1,0,2,1,2009,"1-1-2009"
23,3.32,3.91,0,0,1,2,2009,"1-2-2009"
59,3.7825,3.8675,1,1,0,8,2009,"1-8-2009"
46,3.8175,4.5425,0,1,1,9,2009,"1-9-2009"
14,4.5175,4.64,0,0,1,10,2009,"1-10-2009"
27,4.6325,4.6325,0,0,0,11,2009,"1-11-2009"
152,3.758,4.858,2,2,1,12,2009,"1-12-2009"
175,3.415,4.8475,1,3,0,1,2010,"1-1-2010"
43,4.75,4.75,0,0,0,2,2010,"1-2-2010"
11,4.635,4.635,0,0,0,3,2010,"1-3-2010"
63,3.89,4.7675,0,3,0,4,2010,"1-4-2010"
41,4.59,4.59,0,0,0,5,2010,"1-5-2010"
50,4.748,4.748,0,0,0,6,2010,"1-6-2010"
37,4.3175,4.61,0,0,2,7,2010,"1-7-2010"
44,3.9525,4.55,0,0,4,8,2010,"1-8-2010"
42,3.994,3.994,0,0,0,9,2010,"1-9-2010"
67,3.23,4,0,0,4,10,2010,"1-10-2010"
87,3.285,3.65,0,0,2,11,2010,"1-11-2010"
103,3.314,3.326,1,0,0,12,2010,"1-12-2010"
43,4.2575,4.275,0,2,0,1,2011,"1-1-2011"
88,4.285,5.29,1,2,0,2,2011,"1-2-2011"
102,3.574,5.29,0,1,4,3,2011,"1-3-2011"
51,3.985,4.3075,0,0,1,4,2011,"1-4-2011"
40,4.3675,4.845,1,1,1,5,2011,"1-5-2011"
74,3.838,5.29,1,1,4,6,2011,"1-6-2011"
94,3.6,4.0375,0,1,1,7,2011,"1-7-2011"
70,3.942,3.942,0,0,0,8,2011,"1-8-2011"
45,4.03,4.03,0,0,0,9,2011,"1-9-2011"
34,3.8575,3.8575,0,0,0,10,2011,"1-10-2011"
63,4.006,4.006,0,0,0,11,2011,"1-11-2011"
57,3.9475,3.9475,0,0,0,12,2011,"1-12-2011"
16,3.3,3.96,1,0,0,1,2012,"1-1-2012"
