"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
81,1.10666666666667,2.55,1,0,2,1,2009,"1-1-2009"
67,1.69,2.55,0,4,0,2,2009,"1-2-2009"
11,2.6225,2.575,0,2,0,3,2009,"1-3-2009"
61,1.785,2.645,1,1,0,4,2009,"1-4-2009"
24,1.76,2.6675,0,3,0,5,2009,"1-5-2009"
25,1.88,2.69,1,1,1,6,2009,"1-6-2009"
56,1.27,2.69,0,3,2,7,2009,"1-7-2009"
42,1.5475,2.69,2,3,1,8,2009,"1-8-2009"
42,1.52,2.69,1,4,1,9,2009,"1-9-2009"
70,1.2275,1.7,2,1,1,10,2009,"1-10-2009"
11,1.57,1.57,0,2,0,11,2009,"1-11-2009"
28,1.0975,1.46,0,0,3,12,2009,"1-12-2009"
18,1.515,1.515,0,0,0,1,2010,"1-1-2010"
21,1.505,1.505,0,0,0,2,2010,"1-2-2010"
16,1.562,1.562,0,0,0,3,2010,"1-3-2010"
35,1.3875,1.54,1,0,0,4,2010,"1-4-2010"
61,1.13,1.57,1,0,2,5,2010,"1-5-2010"
10,1.3875,1.54,0,0,1,6,2010,"1-6-2010"
22,1.11,1.535,0,0,3,7,2010,"1-7-2010"
30,1.3875,1.52,1,0,0,8,2010,"1-8-2010"
31,1.078,1.504,0,0,4,9,2010,"1-9-2010"
9,1.475,1.475,0,0,0,10,2010,"1-10-2010"
15,1.54,1.54,0,0,0,11,2010,"1-11-2010"
44,1.016,1.5,0,0,5,12,2010,"1-12-2010"
32,1.2725,1.41,0,0,1,1,2011,"1-1-2011"
17,1.5225,1.5225,0,0,0,2,2011,"1-2-2011"
17,1.56,1.56,0,0,0,3,2011,"1-3-2011"
17,1.525,1.525,0,0,0,4,2011,"1-4-2011"
24,0.9575,1.58,1,0,3,5,2011,"1-5-2011"
25,1.5325,1.5325,0,0,0,6,2011,"1-6-2011"
22,1.53,1.53,0,0,0,7,2011,"1-7-2011"
58,0.982,1.55,1,0,4,8,2011,"1-8-2011"
32,1.28,1.565,0,0,2,9,2011,"1-9-2011"
8,1.31666666666667,1.51666666666667,0,0,1,10,2011,"1-10-2011"
27,1.018,1.5,0,0,5,11,2011,"1-11-2011"
20,1.4225,1.4225,0,0,0,12,2011,"1-12-2011"
10,1.55,1.55,0,0,0,1,2012,"1-1-2012"
