"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
8,3.245,3.245,0,0,0,3,2009,"1-3-2009"
53,3.298,3.298,0,0,0,4,2009,"1-4-2009"
35,3.2675,3.265,2,0,0,5,2009,"1-5-2009"
24,3.22,3.22,0,0,0,6,2009,"1-6-2009"
40,3.33,3.33,0,0,0,7,2009,"1-7-2009"
32,3.315,3.315,0,0,0,8,2009,"1-8-2009"
32,3.12,3.32,0,0,1,9,2009,"1-9-2009"
32,3.29,3.29,0,0,0,10,2009,"1-10-2009"
39,3.305,3.305,0,0,0,11,2009,"1-11-2009"
55,3.096,3.308,2,3,0,12,2009,"1-12-2009"
57,3.2125,3.31,1,0,0,1,2010,"1-1-2010"
34,3.2875,3.2875,0,0,0,2,2010,"1-2-2010"
15,3.224,3.224,0,0,0,3,2010,"1-3-2010"
23,3.3025,3.3025,0,0,0,4,2010,"1-4-2010"
23,3.3275,3.3275,0,0,0,5,2010,"1-5-2010"
21,3.282,3.282,0,0,0,6,2010,"1-6-2010"
19,3.3025,3.3025,0,0,0,7,2010,"1-7-2010"
25,3.2175,3.2175,0,0,0,8,2010,"1-8-2010"
11,3.242,3.242,0,0,0,9,2010,"1-9-2010"
11,3.29333333333333,3.29333333333333,0,0,0,10,2010,"1-10-2010"
25,3.2475,3.2475,0,0,0,11,2010,"1-11-2010"
25,2.988,3.248,1,1,2,12,2010,"1-12-2010"
37,2.95,3.34,0,2,2,1,2011,"1-1-2011"
38,3.0975,3.34,1,2,2,2,2011,"1-2-2011"
25,3.338,3.338,0,1,0,3,2011,"1-3-2011"
17,3.34,3.34,0,0,0,4,2011,"1-4-2011"
13,3.3375,3.3375,1,1,0,5,2011,"1-5-2011"
15,3.454,3.544,1,0,0,6,2011,"1-6-2011"
21,3.36,3.79,1,0,2,7,2011,"1-7-2011"
22,3.79,3.79,0,0,0,8,2011,"1-8-2011"
11,3.7525,3.7525,0,0,0,9,2011,"1-9-2011"
9,3.675,3.675,0,0,0,10,2011,"1-10-2011"
13,3.494,3.494,0,0,0,11,2011,"1-11-2011"
10,3.39333333333333,3.39333333333333,0,0,0,12,2011,"1-12-2011"
12,3.2,3.5,1,1,0,1,2012,"1-1-2012"
