"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
66,6.09,6.38,2,3,0,1,2009,"1-1-2009"
55,6.31,6.31,0,0,0,2,2009,"1-2-2009"
45,6.1025,6.14,0,1,0,3,2009,"1-3-2009"
71,6.07,6.27,2,1,0,4,2009,"1-4-2009"
47,6.1575,6.345,1,1,0,5,2009,"1-5-2009"
52,6.0775,6.3675,1,2,0,6,2009,"1-6-2009"
66,6.258,6.77,2,1,0,7,2009,"1-7-2009"
29,7.49,7.49,0,1,0,8,2009,"1-8-2009"
138,6.114,7.09,2,4,0,9,2009,"1-9-2009"
148,5.73,6.99,0,2,1,10,2009,"1-10-2009"
88,5.67333333333333,6.99,1,2,0,11,2009,"1-11-2009"
79,6.562,6.99,0,1,0,12,2009,"1-12-2009"
54,6.49,6.99,1,2,0,1,2010,"1-1-2010"
34,6.99,6.99,0,0,0,2,2010,"1-2-2010"
201,5.006,6.99,4,4,0,3,2010,"1-3-2010"
33,6.99,6.99,0,1,0,4,2010,"1-4-2010"
42,6.99,6.99,0,0,0,5,2010,"1-5-2010"
107,6.198,6.99,2,2,0,6,2010,"1-6-2010"
70,6.445,6.99,1,3,0,7,2010,"1-7-2010"
74,6.0525,6.99,2,0,0,8,2010,"1-8-2010"
105,4.96,6.99,1,2,3,9,2010,"1-9-2010"
86,5.3125,6.99,2,1,0,10,2010,"1-10-2010"
29,6.6175,6.99,1,0,0,11,2010,"1-11-2010"
60,6.692,6.99,1,2,0,12,2010,"1-12-2010"
47,6.99,6.99,0,3,0,1,2011,"1-1-2011"
135,6.045,6.99,1,4,0,2,2011,"1-2-2011"
188,5.31,6.99,4,4,0,3,2011,"1-3-2011"
28,7.09,7.14,0,1,0,4,2011,"1-4-2011"
51,6.315,6.8625,1,0,0,5,2011,"1-5-2011"
92,6.262,6.59,2,2,0,6,2011,"1-6-2011"
66,5.79,6.59,2,0,0,7,2011,"1-7-2011"
124,5.662,6.59,2,2,3,8,2011,"1-8-2011"
138,5.2825,6.59,2,2,2,9,2011,"1-9-2011"
40,5.7175,5.7175,0,0,0,10,2011,"1-10-2011"
98,5.682,5.8,2,2,0,11,2011,"1-11-2011"
77,5.7975,5.7975,0,0,0,12,2011,"1-12-2011"
24,5.03,5.8,1,0,0,1,2012,"1-1-2012"
