"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
4,5.99,5.99,0,0,0,11,2010,"1-11-2010"
6,5.49,5.99,0,0,2,12,2010,"1-12-2010"
5,5.99,5.99,0,0,0,1,2011,"1-1-2011"
6,6.07333333333333,6.07333333333333,0,0,0,2,2011,"1-2-2011"
14,5.99,5.99,0,0,0,3,2011,"1-3-2011"
9,5.99,5.99,0,0,0,4,2011,"1-4-2011"
6,5.99,5.99,0,0,0,5,2011,"1-5-2011"
2,5.24,5.99,0,0,1,6,2011,"1-6-2011"
2,4.49,5.99,0,0,2,7,2011,"1-7-2011"
3,6.19,6.19,0,0,0,8,2011,"1-8-2011"
15,5.49,6.09,0,0,2,9,2011,"1-9-2011"
4,5.99,5.99,0,0,0,10,2011,"1-10-2011"
3,6.15666666666667,6.15666666666667,0,0,0,11,2011,"1-11-2011"
1,6.49,6.49,0,0,0,12,2011,"1-12-2011"
1,6.99,6.99,0,0,0,1,2012,"1-1-2012"
