"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
13,6.79,6.79,0,1,0,1,2009,"1-1-2009"
46,5.89,6.79,1,0,1,2,2009,"1-2-2009"
106,5.065,6.79,3,3,0,3,2009,"1-3-2009"
16,6.79,6.79,0,0,0,4,2009,"1-4-2009"
15,6.79,6.79,0,0,0,5,2009,"1-5-2009"
22,6.605,6.79,0,0,1,6,2009,"1-6-2009"
27,6.01,6.79,0,0,3,7,2009,"1-7-2009"
30,6.465,7.04,1,1,0,8,2009,"1-8-2009"
39,6.19,7.29,0,3,2,9,2009,"1-9-2009"
55,5.74,7.29,1,2,2,10,2009,"1-10-2009"
19,6.49,6.89,0,0,2,11,2009,"1-11-2009"
22,6.49,6.49,0,0,0,12,2009,"1-12-2009"
58,5.24,6.49,2,1,0,1,2010,"1-1-2010"
23,6.49,6.49,0,0,0,2,2010,"1-2-2010"
33,6.155,6.53,1,0,0,3,2010,"1-3-2010"
35,6.115,6.49,1,1,0,4,2010,"1-4-2010"
46,5.74,6.49,2,2,0,5,2010,"1-5-2010"
11,6.064,6.544,0,0,2,6,2010,"1-6-2010"
34,5.59,6.49,0,0,3,7,2010,"1-7-2010"
12,6.8225,6.8225,0,0,0,8,2010,"1-8-2010"
33,6.73,7.29,1,1,0,9,2010,"1-9-2010"
38,5.89,7.29,2,1,0,10,2010,"1-10-2010"
26,6.45,7.15,1,0,0,11,2010,"1-11-2010"
59,5.89,7.29,1,1,1,12,2010,"1-12-2010"
27,6.14,7.29,2,0,0,1,2011,"1-1-2011"
31,6.5175,7.29,1,0,0,2,2011,"1-2-2011"
21,7.29,7.29,0,0,0,3,2011,"1-3-2011"
10,7.49,7.49,0,0,0,4,2011,"1-4-2011"
39,5.63666666666667,7.49,2,0,0,5,2011,"1-5-2011"
11,7.59,7.59,0,0,0,6,2011,"1-6-2011"
17,7.165,7.89,1,0,0,7,2011,"1-7-2011"
5,7.49,7.49,0,0,0,9,2011,"1-9-2011"
15,6.74,7.49,1,1,1,10,2011,"1-10-2011"
25,6.32,7.49,2,1,0,11,2011,"1-11-2011"
8,7.2,7.2,0,0,0,12,2011,"1-12-2011"
13,5,6.99,1,0,0,1,2012,"1-1-2012"
