"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
56,2.49,2.49,0,0,0,1,2009,"1-1-2009"
86,2.49,2.49,0,0,0,2,2009,"1-2-2009"
75,2.49,2.49,0,0,0,3,2009,"1-3-2009"
107,2.49,2.49,0,0,0,4,2009,"1-4-2009"
80,2.49,2.49,0,0,0,5,2009,"1-5-2009"
66,2.775,2.775,0,0,0,6,2009,"1-6-2009"
77,2.89,2.89,0,0,0,7,2009,"1-7-2009"
65,2.89,2.89,0,0,0,8,2009,"1-8-2009"
89,2.89,2.89,0,0,0,9,2009,"1-9-2009"
98,2.89,2.89,0,0,0,10,2009,"1-10-2009"
83,2.89,2.89,0,0,0,11,2009,"1-11-2009"
114,2.89,2.89,0,0,0,12,2009,"1-12-2009"
96,2.89,2.89,0,0,0,1,2010,"1-1-2010"
82,2.89,2.89,0,0,0,2,2010,"1-2-2010"
110,2.89,2.89,0,0,0,3,2010,"1-3-2010"
89,2.89,2.89,0,0,0,4,2010,"1-4-2010"
77,2.89,2.89,0,0,0,5,2010,"1-5-2010"
84,2.89,2.89,0,0,0,6,2010,"1-6-2010"
75,2.89,2.89,0,0,0,7,2010,"1-7-2010"
90,2.67,2.89,1,1,0,8,2010,"1-8-2010"
119,2.53,2.89,1,2,0,9,2010,"1-9-2010"
83,2.89,2.89,0,0,0,10,2010,"1-10-2010"
77,2.89,2.89,0,0,0,11,2010,"1-11-2010"
137,2.89,2.89,0,0,0,12,2010,"1-12-2010"
85,2.7125,2.89,1,1,0,1,2011,"1-1-2011"
104,2.3675,2.89,2,3,0,2,2011,"1-2-2011"
91,2.89,2.89,0,0,0,3,2011,"1-3-2011"
71,2.89,2.89,0,0,0,4,2011,"1-4-2011"
75,2.685,2.875,0,1,1,5,2011,"1-5-2011"
64,2.89,2.89,0,0,0,6,2011,"1-6-2011"
37,3.1725,3.1725,0,0,0,7,2011,"1-7-2011"
39,3.29,3.29,0,0,0,8,2011,"1-8-2011"
30,3.29,3.29,0,0,0,9,2011,"1-9-2011"
41,3.29,3.29,0,0,0,10,2011,"1-10-2011"
51,3.254,3.254,0,0,0,11,2011,"1-11-2011"
54,3.29,3.29,0,0,0,12,2011,"1-12-2011"
8,3.29,3.29,0,0,0,1,2012,"1-1-2012"
