"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
37,2.39333333333333,2.59,0,0,1,1,2009,"1-1-2009"
65,2.59,2.59,0,0,0,2,2009,"1-2-2009"
41,2.59,2.59,0,0,0,3,2009,"1-3-2009"
104,2.48,2.56,1,1,1,4,2009,"1-4-2009"
73,2.515,2.59,1,0,0,5,2009,"1-5-2009"
65,2.5275,2.59,1,0,0,6,2009,"1-6-2009"
74,2.54,2.54,0,0,0,7,2009,"1-7-2009"
66,2.44,2.59,1,0,0,8,2009,"1-8-2009"
78,2.236,2.59,1,0,2,9,2009,"1-9-2009"
48,2.59,2.59,0,0,0,10,2009,"1-10-2009"
50,2.5475,2.57,1,0,0,11,2009,"1-11-2009"
104,2.318,2.582,2,2,0,12,2009,"1-12-2009"
96,2.2425,2.59,0,1,1,1,2010,"1-1-2010"
45,2.59,2.59,0,0,0,2,2010,"1-2-2010"
62,2.59,2.59,0,0,0,3,2010,"1-3-2010"
47,2.59,2.59,0,0,0,4,2010,"1-4-2010"
52,2.59,2.59,0,0,0,5,2010,"1-5-2010"
53,2.59,2.59,0,0,0,6,2010,"1-6-2010"
45,2.59,2.59,0,0,0,7,2010,"1-7-2010"
166,2.2625,2.555,1,1,0,8,2010,"1-8-2010"
127,2.102,2.59,3,0,1,9,2010,"1-9-2010"
50,2.59,2.59,0,0,0,10,2010,"1-10-2010"
59,2.29,2.59,1,0,1,11,2010,"1-11-2010"
71,2.35,2.59,0,0,2,12,2010,"1-12-2010"
59,2.575,2.575,0,0,0,1,2011,"1-1-2011"
85,2.325,2.7275,1,1,1,2,2011,"1-2-2011"
62,2.95,2.95,0,0,0,3,2011,"1-3-2011"
90,2.4825,2.95,2,2,0,4,2011,"1-4-2011"
88,2.57,2.95,2,2,0,5,2011,"1-5-2011"
68,2.95,2.95,0,0,0,6,2011,"1-6-2011"
10,2.95,2.95,0,0,0,7,2011,"1-7-2011"
