"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
2,6.79,6.79,0,0,0,1,2009,"1-1-2009"
11,5.59,6.79,1,0,1,2,2009,"1-2-2009"
18,4.49,6.79,3,0,0,3,2009,"1-3-2009"
2,6.79,6.79,0,0,0,4,2009,"1-4-2009"
8,6.79,6.79,0,0,0,5,2009,"1-5-2009"
5,6.79,6.79,0,0,0,6,2009,"1-6-2009"
3,6.35666666666667,6.79,0,0,1,7,2009,"1-7-2009"
10,6.35666666666667,7.12333333333333,1,0,0,8,2009,"1-8-2009"
11,6.115,7.29,0,0,4,9,2009,"1-9-2009"
14,5.74,7.29,1,1,2,10,2009,"1-10-2009"
4,6.49,6.49,0,0,0,11,2009,"1-11-2009"
9,6.544,6.544,0,0,0,12,2009,"1-12-2009"
15,5.6525,6.49,2,0,0,1,2010,"1-1-2010"
8,6.49,6.49,0,0,0,2,2010,"1-2-2010"
10,6.222,6.522,1,0,0,3,2010,"1-3-2010"
9,6.115,6.49,1,0,0,4,2010,"1-4-2010"
25,5.8875,6.59,2,2,0,5,2010,"1-5-2010"
8,6.01,6.49,0,0,2,6,2010,"1-6-2010"
6,6.09,7.29,0,0,3,7,2010,"1-7-2010"
3,7.29,7.29,0,0,0,8,2010,"1-8-2010"
8,6.59,7.29,1,1,0,9,2010,"1-9-2010"
5,5.42333333333333,7.29,2,1,0,10,2010,"1-10-2010"
4,6.35666666666667,7.29,1,0,0,11,2010,"1-11-2010"
8,5.42333333333333,7.29,1,1,0,12,2010,"1-12-2010"
6,6.14,7.29,1,0,0,1,2011,"1-1-2011"
4,5.64,7.29,1,0,0,2,2011,"1-2-2011"
2,7.39,7.39,0,0,0,3,2011,"1-3-2011"
5,7.49,7.49,0,0,0,4,2011,"1-4-2011"
12,6.02333333333333,7.49,2,0,0,5,2011,"1-5-2011"
4,7.69,7.69,0,0,0,6,2011,"1-6-2011"
3,6.44,7.89,1,0,0,7,2011,"1-7-2011"
2,6.24,7.69,1,0,0,8,2011,"1-8-2011"
5,7.49,7.49,0,0,0,9,2011,"1-9-2011"
5,5.99,7.49,1,2,0,10,2011,"1-10-2011"
13,6.35,7.49,2,1,0,11,2011,"1-11-2011"
1,7.49,7.49,0,0,0,12,2011,"1-12-2011"
2,5,7.49,1,0,0,1,2012,"1-1-2012"
