"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
2,2.5,2.5,0,0,0,1,2009,"1-1-2009"
8,2.5,2.5,0,0,0,2,2009,"1-2-2009"
4,2.79,2.79,0,0,0,3,2009,"1-3-2009"
8,2.5725,2.79,0,0,3,4,2009,"1-4-2009"
9,2.5,2.79,0,0,3,5,2009,"1-5-2009"
2,2.5,2.5,0,0,0,6,2009,"1-6-2009"
15,2.4,2.5,0,0,1,7,2009,"1-7-2009"
9,2,2.5,0,0,3,8,2009,"1-8-2009"
4,2.42666666666667,2.64,0,0,1,9,2009,"1-9-2009"
6,2.13333333333333,2.64,0,0,3,10,2009,"1-10-2009"
5,2.32,2.52,0,0,2,11,2009,"1-11-2009"
7,2.45333333333333,2.45333333333333,0,0,0,12,2009,"1-12-2009"
12,2.5,2.5,0,0,0,1,2010,"1-1-2010"
17,2.4875,2.4875,0,0,0,2,2010,"1-2-2010"
16,2.49,2.49,0,0,0,3,2010,"1-3-2010"
15,2.49,2.49,0,0,0,4,2010,"1-4-2010"
16,2.39,2.39,0,0,0,5,2010,"1-5-2010"
14,2.41,2.41,0,0,0,6,2010,"1-6-2010"
18,2.34,2.34,0,0,0,7,2010,"1-7-2010"
17,2.2275,2.2275,0,0,0,8,2010,"1-8-2010"
13,2.2125,2.2125,0,0,0,9,2010,"1-9-2010"
21,2.095,2.095,0,0,0,10,2010,"1-10-2010"
22,2,2,0,0,0,11,2010,"1-11-2010"
39,2,2,0,3,0,12,2010,"1-12-2010"
32,2.3625,2.3625,0,1,0,1,2011,"1-1-2011"
13,2.5,2.5,0,1,0,2,2011,"1-2-2011"
24,2.52,2.6,0,4,0,3,2011,"1-3-2011"
19,2,2.6,0,0,4,4,2011,"1-4-2011"
23,2,2.3,0,0,2,5,2011,"1-5-2011"
27,2,2,0,0,0,6,2011,"1-6-2011"
26,2,2,0,0,0,7,2011,"1-7-2011"
25,2,2,0,0,0,8,2011,"1-8-2011"
32,2,2,0,0,0,9,2011,"1-9-2011"
22,2,2,0,0,0,10,2011,"1-10-2011"
16,2,2,0,0,0,11,2011,"1-11-2011"
18,2,2,0,0,0,12,2011,"1-12-2011"
4,2,2,0,0,0,1,2012,"1-1-2012"
