"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
8,5,5.29,0,2,0,1,2009,"1-1-2009"
8,4.99,4.99,0,1,0,2,2009,"1-2-2009"
7,5.49,5.49,0,0,0,3,2009,"1-3-2009"
20,5.09,4.99,0,2,0,4,2009,"1-4-2009"
9,5.115,5.115,0,0,0,5,2009,"1-5-2009"
7,5.32333333333333,5.32333333333333,0,0,0,6,2009,"1-6-2009"
11,5.115,5.365,0,2,0,7,2009,"1-7-2009"
9,5.11,5.365,0,0,1,8,2009,"1-8-2009"
15,4.878,5.49,0,0,3,9,2009,"1-9-2009"
10,4.99,4.99,0,0,0,10,2009,"1-10-2009"
6,5.19,5.19,0,0,0,11,2009,"1-11-2009"
5,5.34,5.34,0,0,0,12,2009,"1-12-2009"
14,4.5,5.49,0,0,4,1,2010,"1-1-2010"
13,5.49,5.49,0,1,0,2,2010,"1-2-2010"
20,4.69,5.49,2,2,1,3,2010,"1-3-2010"
3,5.49,5.49,0,0,0,4,2010,"1-4-2010"
20,5.115,5.49,2,4,0,5,2010,"1-5-2010"
14,5.39,5.39,0,0,0,6,2010,"1-6-2010"
9,5.315,5.49,0,1,0,7,2010,"1-7-2010"
20,4.965,5.49,0,1,2,8,2010,"1-8-2010"
29,4.858,5.49,1,0,2,9,2010,"1-9-2010"
18,5.24,5.49,0,0,1,10,2010,"1-10-2010"
32,4.995,5.49,0,0,2,11,2010,"1-11-2010"
12,5.24,5.49,0,0,1,12,2010,"1-12-2010"
15,4.74,5.49,0,3,1,1,2011,"1-1-2011"
25,5.49,5.49,0,0,0,2,2011,"1-2-2011"
16,4.89,5.29,0,0,2,3,2011,"1-3-2011"
10,4.99,4.99,0,0,0,4,2011,"1-4-2011"
17,4.4,4.99,0,1,3,5,2011,"1-5-2011"
20,4.4,4.754,0,0,3,6,2011,"1-6-2011"
10,5.23,5.23,0,0,0,7,2011,"1-7-2011"
16,4.972,5.242,0,0,2,8,2011,"1-8-2011"
12,4.645,5.25,0,0,2,9,2011,"1-9-2011"
9,5.16333333333333,5.25,0,1,0,10,2011,"1-10-2011"
3,5.25,5.25,0,0,0,11,2011,"1-11-2011"
7,5.25,5.25,0,0,0,12,2011,"1-12-2011"
2,5.25,5.25,0,0,0,1,2012,"1-1-2012"
