"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
26,6.46,6.46,0,0,0,1,2009,"1-1-2009"
122,5.8425,6.5975,1,2,0,2,2009,"1-2-2009"
126,4.49,6.89,2,3,0,3,2009,"1-3-2009"
39,6.38,6.38,0,0,0,4,2009,"1-4-2009"
24,6.38,6.38,0,0,0,5,2009,"1-5-2009"
18,6.38,6.38,0,0,0,6,2009,"1-6-2009"
45,5.668,6.38,0,0,4,7,2009,"1-7-2009"
39,6.0325,6.38,1,1,0,8,2009,"1-8-2009"
48,6.51,6.788,0,1,0,9,2009,"1-9-2009"
79,5.7,6.395,2,2,0,10,2009,"1-10-2009"
36,6.38,6.38,0,0,0,11,2009,"1-11-2009"
49,6.38,6.38,0,0,0,12,2009,"1-12-2009"
175,5.1925,6.38,2,2,0,1,2010,"1-1-2010"
34,6.31,6.31,0,0,0,2,2010,"1-2-2010"
44,6.03,6.27,1,0,0,3,2010,"1-3-2010"
38,5.95,6.27,1,1,0,4,2010,"1-4-2010"
52,5.64,6.28,1,2,0,5,2010,"1-5-2010"
29,6.202,6.202,0,0,0,6,2010,"1-6-2010"
21,6.12,6.12,0,0,0,7,2010,"1-7-2010"
13,6.89,6.89,0,0,0,8,2010,"1-8-2010"
47,6.434,6.89,1,1,0,9,2010,"1-9-2010"
87,5.68,6.89,2,2,0,10,2010,"1-10-2010"
49,6.2875,6.89,1,1,0,11,2010,"1-11-2010"
98,5.952,6.89,1,2,0,12,2010,"1-12-2010"
65,5.79,6.89,1,2,0,1,2011,"1-1-2011"
23,6.89,6.89,0,0,0,2,2011,"1-2-2011"
21,7.01,7.01,0,0,0,3,2011,"1-3-2011"
21,7.09,7.09,0,0,0,4,2011,"1-4-2011"
89,5.8025,6.9825,2,1,0,5,2011,"1-5-2011"
20,7.09,7.09,0,0,0,6,2011,"1-6-2011"
27,6.865,7.49,1,1,0,7,2011,"1-7-2011"
42,6.49,7.49,1,1,1,8,2011,"1-8-2011"
16,7.49,7.49,0,0,0,9,2011,"1-9-2011"
52,6.24,7.49,1,2,0,10,2011,"1-10-2011"
56,6.134,7.49,2,2,1,11,2011,"1-11-2011"
12,7.365,7.365,0,0,0,12,2011,"1-12-2011"
25,5,6.99,1,0,0,1,2012,"1-1-2012"
