"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
54,6.07666666666667,6.27666666666667,2,1,0,1,2009,"1-1-2009"
32,6.29,6.28,0,1,0,2,2009,"1-2-2009"
26,6.065,6.065,0,0,0,3,2009,"1-3-2009"
74,6.014,6.17,2,2,0,4,2009,"1-4-2009"
39,6.0725,6.29,1,0,0,5,2009,"1-5-2009"
44,6.0825,6.3325,1,0,0,6,2009,"1-6-2009"
98,6.25,6.77,2,1,0,7,2009,"1-7-2009"
21,7.49,7.49,0,0,0,8,2009,"1-8-2009"
277,6.082,7.09,2,1,0,9,2009,"1-9-2009"
112,5.585,6.8325,0,0,2,10,2009,"1-10-2009"
110,5.99,6.99,1,2,0,11,2009,"1-11-2009"
83,6.532,6.99,0,1,0,12,2009,"1-12-2009"
109,6.49,6.99,1,0,0,1,2010,"1-1-2010"
41,6.935,6.935,0,0,0,2,2010,"1-2-2010"
354,4.974,6.99,4,2,0,3,2010,"1-3-2010"
37,6.99,6.99,0,0,0,4,2010,"1-4-2010"
18,6.99,6.99,0,0,0,5,2010,"1-5-2010"
119,6.204,6.99,2,2,0,6,2010,"1-6-2010"
67,6.4175,6.945,1,1,0,7,2010,"1-7-2010"
132,5.99,6.99,2,1,0,8,2010,"1-8-2010"
133,4.966,6.99,1,1,4,9,2010,"1-9-2010"
209,5.24,6.99,2,1,1,10,2010,"1-10-2010"
28,6.6175,6.99,1,0,0,11,2010,"1-11-2010"
65,6.692,6.99,1,0,0,12,2010,"1-12-2010"
21,6.99,6.99,0,0,0,1,2011,"1-1-2011"
162,6.045,7.04,1,0,1,2,2011,"1-2-2011"
225,5.262,7.19,4,1,0,3,2011,"1-3-2011"
13,7.19,7.19,0,0,0,4,2011,"1-4-2011"
69,6.275,6.8225,1,1,0,5,2011,"1-5-2011"
60,6.268,6.59,2,1,0,6,2011,"1-6-2011"
119,5.79,6.59,2,1,0,7,2011,"1-7-2011"
74,5.64,6.59,2,2,3,8,2011,"1-8-2011"
204,5.1675,6.59,2,2,2,9,2011,"1-9-2011"
43,5.72,5.72,0,0,0,10,2011,"1-10-2011"
153,5.678,5.776,2,2,0,11,2011,"1-11-2011"
72,5.8,5.8,0,0,0,12,2011,"1-12-2011"
53,5.02,5.8,1,1,0,1,2012,"1-1-2012"
