"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
115,3.18333333333333,3.18333333333333,0,0,0,1,2009,"1-1-2009"
160,3.19,3.19,0,0,0,2,2009,"1-2-2009"
314,2.805,3.19,2,0,0,3,2009,"1-3-2009"
254,3.1,3.23,0,0,1,4,2009,"1-4-2009"
336,2.7925,3.29,1,2,0,5,2009,"1-5-2009"
149,3.2825,3.2825,0,0,0,6,2009,"1-6-2009"
190,3.184,3.29,2,0,0,7,2009,"1-7-2009"
176,3.29,3.29,0,0,0,8,2009,"1-8-2009"
179,3.282,3.282,0,0,0,9,2009,"1-9-2009"
160,3.29,3.29,0,0,0,10,2009,"1-10-2009"
168,3.115,3.29,1,0,0,11,2009,"1-11-2009"
286,3.162,3.29,0,0,1,12,2009,"1-12-2009"
171,3.1075,3.1075,0,0,0,1,2010,"1-1-2010"
167,3.12,3.12,0,0,0,2,2010,"1-2-2010"
336,2.874,3.118,3,0,0,3,2010,"1-3-2010"
149,3.115,3.115,0,0,0,4,2010,"1-4-2010"
210,2.97,3.105,1,1,0,5,2010,"1-5-2010"
225,2.894,3.12,1,1,0,6,2010,"1-6-2010"
199,2.87,3.12,1,0,0,7,2010,"1-7-2010"
148,3.1125,3.1125,0,0,0,8,2010,"1-8-2010"
144,3.12,3.12,0,0,0,9,2010,"1-9-2010"
118,2.9825,3.12,0,0,1,10,2010,"1-10-2010"
168,2.6075,3.12,0,0,4,11,2010,"1-11-2010"
210,2.99,2.99,0,0,0,12,2010,"1-12-2010"
212,2.99,2.99,0,0,0,1,2011,"1-1-2011"
182,2.7525,2.9525,1,1,1,2,2011,"1-2-2011"
210,3.198,3.282,0,1,0,3,2011,"1-3-2011"
131,3.57,3.57,0,0,0,4,2011,"1-4-2011"
161,3.57,3.57,0,0,0,5,2011,"1-5-2011"
509,3.138,3.57,2,2,0,6,2011,"1-6-2011"
207,3.6475,3.6475,0,0,0,7,2011,"1-7-2011"
222,3.89,3.89,0,0,0,8,2011,"1-8-2011"
170,3.89,3.89,0,0,0,9,2011,"1-9-2011"
177,3.89,3.89,0,0,0,10,2011,"1-10-2011"
177,3.89,3.89,0,0,0,11,2011,"1-11-2011"
141,3.885,3.885,0,0,0,12,2011,"1-12-2011"
43,3.89,3.89,0,0,0,1,2012,"1-1-2012"
