"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
174,1.38,1.38,0,0,0,1,2009,"1-1-2009"
222,1.4625,1.4625,0,0,0,2,2009,"1-2-2009"
248,1.4875,1.4875,0,0,0,3,2009,"1-3-2009"
276,1.386,1.49,0,0,2,4,2009,"1-4-2009"
245,1.2325,1.49,0,0,4,5,2009,"1-5-2009"
213,1.4575,1.4575,0,0,0,6,2009,"1-6-2009"
272,1.414,1.672,0,0,3,7,2009,"1-7-2009"
213,1.24,1.5625,0,0,3,8,2009,"1-8-2009"
297,1.234,1.234,0,0,0,9,2009,"1-9-2009"
238,1.4575,1.4575,0,0,0,10,2009,"1-10-2009"
269,1.46,1.46,0,0,0,11,2009,"1-11-2009"
516,1.284,1.47,0,1,3,12,2009,"1-12-2009"
455,1.2425,1.47,2,3,0,1,2010,"1-1-2010"
365,1.4325,1.47,0,4,0,2,2010,"1-2-2010"
396,1.466,1.47,0,4,0,3,2010,"1-3-2010"
261,1.4775,1.4775,0,0,0,4,2010,"1-4-2010"
261,1.48,1.48,0,0,0,5,2010,"1-5-2010"
324,1.49,1.49,0,0,0,6,2010,"1-6-2010"
274,1.4825,1.4825,0,0,0,7,2010,"1-7-2010"
270,1.4725,1.4725,0,0,0,8,2010,"1-8-2010"
278,1.48,1.48,0,0,0,9,2010,"1-9-2010"
272,1.3575,1.3575,0,0,0,10,2010,"1-10-2010"
238,1.365,1.365,0,0,0,11,2010,"1-11-2010"
399,1.512,1.512,0,0,0,12,2010,"1-12-2010"
231,1.5,1.5,0,0,0,1,2011,"1-1-2011"
234,1.495,1.495,0,0,0,2,2011,"1-2-2011"
272,1.514,1.514,0,0,0,3,2011,"1-3-2011"
210,1.5425,1.5425,0,0,0,4,2011,"1-4-2011"
231,1.54,1.54,0,0,0,5,2011,"1-5-2011"
302,1.534,1.534,0,0,0,6,2011,"1-6-2011"
238,1.5325,1.5325,0,0,0,7,2011,"1-7-2011"
299,1.554,1.554,0,0,0,8,2011,"1-8-2011"
251,1.5275,1.5275,0,0,0,9,2011,"1-9-2011"
240,1.5775,1.5775,0,0,0,10,2011,"1-10-2011"
309,1.612,1.612,0,0,0,11,2011,"1-11-2011"
276,1.6075,1.6075,0,0,0,12,2011,"1-12-2011"
79,1.62,1.62,0,0,0,1,2012,"1-1-2012"
