"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
60,2.61333333333333,2.92,0,1,0,1,2009,"1-1-2009"
52,2.92,2.92,0,0,0,2,2009,"1-2-2009"
38,2.92,2.92,0,0,0,3,2009,"1-3-2009"
192,2.756,2.92,1,2,0,4,2009,"1-4-2009"
29,2.7725,2.92,1,1,0,5,2009,"1-5-2009"
32,2.775,2.92,1,1,0,6,2009,"1-6-2009"
54,2.76,2.92,0,0,2,7,2009,"1-7-2009"
100,2.6875,2.92,1,1,0,8,2009,"1-8-2009"
107,2.366,2.92,1,0,2,9,2009,"1-9-2009"
17,2.92,2.92,0,0,0,10,2009,"1-10-2009"
100,2.71,2.92,1,0,1,11,2009,"1-11-2009"
183,2.472,2.884,2,2,0,12,2009,"1-12-2009"
151,2.405,2.92,0,1,1,1,2010,"1-1-2010"
35,2.92,2.92,0,0,0,2,2010,"1-2-2010"
54,2.92,2.92,0,0,0,3,2010,"1-3-2010"
43,2.92,2.92,0,0,0,4,2010,"1-4-2010"
44,2.92,2.92,0,0,0,5,2010,"1-5-2010"
80,2.92,2.92,0,0,0,6,2010,"1-6-2010"
57,2.92,2.92,0,1,0,7,2010,"1-7-2010"
193,2.4875,2.92,1,0,1,8,2010,"1-8-2010"
322,2.172,2.92,3,2,1,9,2010,"1-9-2010"
44,2.92,2.92,0,0,0,10,2010,"1-10-2010"
198,2.455,2.92,1,1,0,11,2010,"1-11-2010"
90,2.556,2.92,0,2,0,12,2010,"1-12-2010"
33,3.16,3.16,0,0,0,1,2011,"1-1-2011"
93,2.52,3.16,1,1,1,2,2011,"1-2-2011"
35,3.16,3.16,0,0,0,3,2011,"1-3-2011"
92,2.58,3.16,2,2,0,4,2011,"1-4-2011"
105,2.5375,3.16,2,2,1,5,2011,"1-5-2011"
53,3.16,3.16,0,0,0,6,2011,"1-6-2011"
105,2.575,3.16,2,0,0,7,2011,"1-7-2011"
36,2.8675,3.16,1,0,0,8,2011,"1-8-2011"
13,1.99,3.16,1,0,1,9,2011,"1-9-2011"
