"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
96,1.87333333333333,1.87333333333333,0,0,0,1,2009,"1-1-2009"
145,1.7575,1.855,0,0,2,2,2009,"1-2-2009"
176,1.655,1.85,0,0,4,3,2009,"1-3-2009"
118,1.882,1.882,0,0,0,4,2009,"1-4-2009"
165,1.66,1.88,1,0,3,5,2009,"1-5-2009"
152,1.7,1.88,0,0,3,6,2009,"1-6-2009"
112,1.848,1.848,0,0,0,7,2009,"1-7-2009"
176,1.6375,1.89,1,0,3,8,2009,"1-8-2009"
206,1.724,1.88,0,0,3,9,2009,"1-9-2009"
126,1.835,1.835,0,0,0,10,2009,"1-10-2009"
121,1.76,1.8675,0,0,2,11,2009,"1-11-2009"
105,1.812,1.858,0,0,1,12,2009,"1-12-2009"
115,1.87,1.87,0,0,0,1,2010,"1-1-2010"
168,1.695,1.88,0,0,3,2,2010,"1-2-2010"
140,1.79,1.876,0,0,2,3,2010,"1-3-2010"
170,1.6475,1.87,0,0,4,4,2010,"1-4-2010"
70,1.8725,1.8725,0,0,0,5,2010,"1-5-2010"
123,1.86,1.86,0,0,0,6,2010,"1-6-2010"
95,1.8575,1.8575,0,0,0,7,2010,"1-7-2010"
117,1.8125,1.8625,0,0,1,8,2010,"1-8-2010"
159,1.74,1.87,0,0,3,9,2010,"1-9-2010"
113,1.6475,1.82,0,0,3,10,2010,"1-10-2010"
93,1.6525,1.6525,0,0,0,11,2010,"1-11-2010"
145,1.656,1.656,0,0,0,12,2010,"1-12-2010"
106,1.645,1.645,0,0,0,1,2011,"1-1-2011"
134,1.825,1.825,0,0,0,2,2011,"1-2-2011"
188,1.684,1.85,2,0,2,3,2011,"1-3-2011"
113,1.915,1.915,0,0,0,4,2011,"1-4-2011"
131,1.9525,1.9525,0,0,0,5,2011,"1-5-2011"
189,1.966,1.966,0,0,0,6,2011,"1-6-2011"
187,1.805,1.955,0,2,0,7,2011,"1-7-2011"
199,1.884,1.944,0,1,0,8,2011,"1-8-2011"
159,1.9575,1.9575,0,0,0,9,2011,"1-9-2011"
157,1.965,1.965,0,0,0,10,2011,"1-10-2011"
145,1.938,1.938,0,0,0,11,2011,"1-11-2011"
129,1.6725,1.97,0,0,4,12,2011,"1-12-2011"
6,1.66,1.97,0,0,1,1,2012,"1-1-2012"
