"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
46,1.65666666666667,2.3,0,0,3,1,2009,"1-1-2009"
43,1.7375,2.11,0,0,2,2,2009,"1-2-2009"
62,1.7675,2.19,0,0,4,3,2009,"1-3-2009"
66,1.746,1.984,0,0,2,4,2009,"1-4-2009"
72,1.8425,1.9175,0,0,1,5,2009,"1-5-2009"
62,1.6075,2.19,0,0,4,6,2009,"1-6-2009"
52,1.814,2.05,0,0,2,7,2009,"1-7-2009"
38,1.5675,1.88,0,0,4,8,2009,"1-8-2009"
48,1.642,2.232,0,0,3,9,2009,"1-9-2009"
31,1.715,2.16,0,0,3,10,2009,"1-10-2009"
43,2.015,2.74,0,0,3,11,2009,"1-11-2009"
52,1.812,2.292,0,0,3,12,2009,"1-12-2009"
29,1.96666666666667,1.96666666666667,0,0,0,1,2010,"1-1-2010"
33,1.5225,2.0625,0,0,3,2,2010,"1-2-2010"
61,1.74,2.118,0,0,3,3,2010,"1-3-2010"
25,1.82333333333333,2.35,0,0,3,4,2010,"1-4-2010"
24,1.37,1.9175,0,0,2,5,2010,"1-5-2010"
54,1.638,1.88,0,0,4,6,2010,"1-6-2010"
33,1.41,1.66,0,0,2,7,2010,"1-7-2010"
40,1.76,1.925,0,0,2,8,2010,"1-8-2010"
33,1.708,1.942,0,0,2,9,2010,"1-9-2010"
43,1.475,2.19,0,0,4,10,2010,"1-10-2010"
44,1.86,2.1025,0,0,2,11,2010,"1-11-2010"
46,1.924,2.088,0,0,3,12,2010,"1-12-2010"
23,2.33,2.795,0,0,2,1,2011,"1-1-2011"
23,1.64666666666667,3.29,0,0,3,2,2011,"1-2-2011"
18,1.604,3.29,0,0,5,3,2011,"1-3-2011"
18,1.295,1.5375,0,0,2,4,2011,"1-4-2011"
5,2.91,3.49,0,0,1,5,2011,"1-5-2011"
23,1.3825,3.49,0,0,4,6,2011,"1-6-2011"
2,3.49,3.49,0,0,0,7,2011,"1-7-2011"
3,2.62,3.49,0,0,1,8,2011,"1-8-2011"
15,2.41,3.49,0,0,2,9,2011,"1-9-2011"
18,1.78,3.49,0,0,3,10,2011,"1-10-2011"
21,1.735,2.015,0,0,2,11,2011,"1-11-2011"
18,1.4675,2.09,0,0,3,12,2011,"1-12-2011"
16,1.51,2.09,0,0,1,1,2012,"1-1-2012"
