"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
59,2.5,2.89,0,0,3,1,2009,"1-1-2009"
59,2.855,2.9525,0,0,1,2,2009,"1-2-2009"
77,2.74,2.99,0,2,0,3,2009,"1-3-2009"
47,2.89,2.99,0,0,1,4,2009,"1-4-2009"
36,2.99,2.99,0,0,0,5,2009,"1-5-2009"
56,2.6225,2.99,0,0,3,6,2009,"1-6-2009"
72,2.87,2.99,0,2,0,7,2009,"1-7-2009"
29,2.89,2.99,0,0,1,8,2009,"1-8-2009"
15,2.99,2.99,0,0,0,10,2009,"1-10-2009"
59,2.78,2.78,0,0,0,11,2009,"1-11-2009"
59,2.99,2.99,0,0,0,12,2009,"1-12-2009"
47,2.99,2.99,0,0,0,1,2010,"1-1-2010"
68,2.615,2.99,0,1,2,2,2010,"1-2-2010"
87,2.79,2.99,0,1,1,3,2010,"1-3-2010"
35,2.865,2.99,0,0,1,4,2010,"1-4-2010"
51,2.99,2.99,0,0,0,5,2010,"1-5-2010"
57,2.61,2.99,0,0,4,6,2010,"1-6-2010"
54,2.74,2.99,0,2,0,7,2010,"1-7-2010"
57,2.755,2.99,0,2,0,8,2010,"1-8-2010"
60,2.696,2.99,0,2,1,9,2010,"1-9-2010"
40,2.99,2.99,0,0,0,10,2010,"1-10-2010"
57,2.615,2.99,0,1,2,11,2010,"1-11-2010"
37,2.99,2.99,0,0,0,12,2010,"1-12-2010"
48,2.5125,2.99,0,0,4,1,2011,"1-1-2011"
54,2.59,2.74,0,0,2,2,2011,"1-2-2011"
54,2.69,2.69,0,0,0,3,2011,"1-3-2011"
37,2.99,2.99,0,0,0,4,2011,"1-4-2011"
52,2.665,3.065,0,0,3,5,2011,"1-5-2011"
40,3.29,3.29,0,0,0,6,2011,"1-6-2011"
33,2.8675,3.29,0,0,3,7,2011,"1-7-2011"
38,3.004,3.29,0,0,2,8,2011,"1-8-2011"
30,3.085,3.235,0,0,1,9,2011,"1-9-2011"
24,3.29,3.29,0,0,0,10,2011,"1-10-2011"
48,2.97,3.29,0,0,2,11,2011,"1-11-2011"
43,3.09,3.29,0,0,1,12,2011,"1-12-2011"
6,3.29,3.29,0,0,0,1,2012,"1-1-2012"
