"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
65,1.15666666666667,2.56,1,1,2,1,2009,"1-1-2009"
30,1.8825,2.6125,0,0,2,2,2009,"1-2-2009"
29,2.6575,2.6575,0,0,0,3,2009,"1-3-2009"
83,1.698,2.612,1,0,2,4,2009,"1-4-2009"
42,1.695,2.5975,0,0,3,5,2009,"1-5-2009"
43,1.9275,2.62,1,0,1,6,2009,"1-6-2009"
67,1.234,2.61,0,0,5,7,2009,"1-7-2009"
43,1.5575,1.56,1,0,0,8,2009,"1-8-2009"
67,1.57,1.566,1,0,0,9,2009,"1-9-2009"
91,1.21,1.57,2,1,0,10,2009,"1-10-2009"
46,1.5375,1.5375,0,0,0,11,2009,"1-11-2009"
91,1.014,1.54,0,0,5,12,2009,"1-12-2009"
57,1.5175,1.5625,0,0,1,1,2010,"1-1-2010"
37,1.5525,1.5525,0,0,0,2,2010,"1-2-2010"
65,1.544,1.544,0,0,0,3,2010,"1-3-2010"
56,1.41,1.5475,1,0,0,4,2010,"1-4-2010"
56,1.1175,1.5425,1,0,2,5,2010,"1-5-2010"
56,1.41,1.568,0,0,2,6,2010,"1-6-2010"
40,1.0825,1.58,0,0,4,7,2010,"1-7-2010"
42,1.4075,1.56,1,0,0,8,2010,"1-8-2010"
67,1.11,1.546,0,0,4,9,2010,"1-9-2010"
28,1.5575,1.5575,0,0,0,10,2010,"1-10-2010"
21,1.545,1.545,0,0,0,11,2010,"1-11-2010"
38,0.984,1.54,0,0,5,12,2010,"1-12-2010"
25,1.305,1.445,0,0,1,1,2011,"1-1-2011"
15,1.505,1.505,0,0,0,2,2011,"1-2-2011"
37,1.542,1.542,0,0,0,3,2011,"1-3-2011"
18,1.535,1.535,0,0,0,4,2011,"1-4-2011"
36,0.965,1.5,1,0,3,5,2011,"1-5-2011"
28,1.542,1.542,0,0,0,6,2011,"1-6-2011"
26,1.53,1.53,0,0,0,7,2011,"1-7-2011"
75,0.974,1.46,1,3,1,8,2011,"1-8-2011"
34,1.245,1.49,0,2,0,9,2011,"1-9-2011"
26,1.4725,1.53,0,0,1,10,2011,"1-10-2011"
19,1.0275,1.56,0,1,3,11,2011,"1-11-2011"
21,1.4125,1.5425,0,0,1,12,2011,"1-12-2011"
5,1.52,1.53,0,1,0,1,2012,"1-1-2012"
