"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
236,2.38333333333333,2.58,0,0,1,1,2009,"1-1-2009"
176,2.5875,2.5875,0,0,0,2,2009,"1-2-2009"
149,2.59,2.59,0,0,0,3,2009,"1-3-2009"
265,2.554,2.554,1,0,0,4,2009,"1-4-2009"
208,2.5175,2.59,1,1,0,5,2009,"1-5-2009"
238,2.515,2.59,1,0,0,6,2009,"1-6-2009"
194,2.58,2.58,0,0,0,7,2009,"1-7-2009"
293,2.4425,2.59,1,1,0,8,2009,"1-8-2009"
363,2.228,2.586,1,1,2,9,2009,"1-9-2009"
210,2.59,2.59,0,0,0,10,2009,"1-10-2009"
128,2.545,2.5675,1,0,0,11,2009,"1-11-2009"
631,2.306,2.59,2,2,0,12,2009,"1-12-2009"
968,2.23,2.5825,1,1,0,1,2010,"1-1-2010"
291,2.59,2.59,0,0,0,2,2010,"1-2-2010"
199,2.566,2.566,0,0,0,3,2010,"1-3-2010"
227,2.5825,2.5825,0,0,0,4,2010,"1-4-2010"
218,2.56,2.56,0,0,0,5,2010,"1-5-2010"
306,2.578,2.578,0,0,0,6,2010,"1-6-2010"
279,2.59,2.59,0,0,0,7,2010,"1-7-2010"
478,2.28,2.5475,1,0,0,8,2010,"1-8-2010"
884,2.1,2.59,2,3,1,9,2010,"1-9-2010"
239,2.3125,2.59,0,0,2,10,2010,"1-10-2010"
277,2.2275,2.535,1,0,1,11,2010,"1-11-2010"
378,2.234,2.39,0,0,2,12,2010,"1-12-2010"
275,2.525,2.525,0,0,0,1,2011,"1-1-2011"
465,2.2725,2.66,1,1,0,2,2011,"1-2-2011"
323,2.652,2.652,0,0,0,3,2011,"1-3-2011"
725,2.27,2.66,2,2,0,4,2011,"1-4-2011"
105,2.52,2.52,0,0,0,5,2011,"1-5-2011"
130,2.915,2.915,0,0,0,6,2011,"1-6-2011"
17,3.09,3.09,0,0,0,7,2011,"1-7-2011"
