"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
13,5,5,0,3,0,1,2009,"1-1-2009"
17,4.99,4.99,0,0,0,2,2009,"1-2-2009"
23,5.49,5.49,0,0,0,3,2009,"1-3-2009"
61,5.09,5.39,0,3,0,4,2009,"1-4-2009"
31,5.115,5.365,0,2,0,5,2009,"1-5-2009"
24,5.365,5.365,0,0,0,6,2009,"1-6-2009"
36,5.048,5.248,0,2,0,7,2009,"1-7-2009"
36,5.1375,5.365,0,1,0,8,2009,"1-8-2009"
30,4.878,5.49,0,1,2,9,2009,"1-9-2009"
32,4.99,5.24,0,2,0,10,2009,"1-10-2009"
27,5.265,5.34,0,1,0,11,2009,"1-11-2009"
22,5.438,5.438,0,0,0,12,2009,"1-12-2009"
53,4.5,5.49,0,0,4,1,2010,"1-1-2010"
36,5.49,5.49,0,0,0,2,2010,"1-2-2010"
42,4.69,5.49,2,1,2,3,2010,"1-3-2010"
2,5.49,5.49,0,0,0,4,2010,"1-4-2010"
34,5.115,5.365,2,0,0,5,2010,"1-5-2010"
26,5.39,5.39,0,0,0,6,2010,"1-6-2010"
26,5.315,5.49,0,0,1,7,2010,"1-7-2010"
64,4.945,5.47,0,0,3,8,2010,"1-8-2010"
64,4.902,5.49,1,2,1,9,2010,"1-9-2010"
55,5.24,5.49,0,2,0,10,2010,"1-10-2010"
52,4.995,5.49,0,0,2,11,2010,"1-11-2010"
44,5.29,5.49,0,0,1,12,2010,"1-12-2010"
58,4.7275,5.49,0,2,2,1,2011,"1-1-2011"
45,5.49,5.49,0,0,0,2,2011,"1-2-2011"
50,5.09,5.49,0,3,0,3,2011,"1-3-2011"
20,5.49,5.49,0,0,0,4,2011,"1-4-2011"
44,4.4,5.49,0,1,3,5,2011,"1-5-2011"
46,4.4,5.49,0,2,3,6,2011,"1-6-2011"
26,4.4,4.4,0,0,0,7,2011,"1-7-2011"
55,4.916,4.916,0,1,0,8,2011,"1-8-2011"
35,4.675,5.23,0,2,0,9,2011,"1-9-2011"
21,5.03333333333333,5.03333333333333,0,0,0,10,2011,"1-10-2011"
32,5.13,5.13,0,0,0,11,2011,"1-11-2011"
20,5.23,5.23,0,0,0,12,2011,"1-12-2011"
8,5.23,5.23,0,0,0,1,2012,"1-1-2012"
