"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
67,2.81333333333333,2.81333333333333,0,0,0,1,2009,"1-1-2009"
104,2.61,2.8225,0,0,2,2,2009,"1-2-2009"
102,2.7075,2.7075,0,0,0,3,2009,"1-3-2009"
120,2.842,2.842,0,0,0,4,2009,"1-4-2009"
242,2.5425,2.8675,1,0,1,5,2009,"1-5-2009"
243,2.6375,2.89,2,3,0,6,2009,"1-6-2009"
119,2.862,2.862,0,0,0,7,2009,"1-7-2009"
221,2.5925,2.89,1,1,2,8,2009,"1-8-2009"
150,2.696,2.754,0,0,1,9,2009,"1-9-2009"
92,2.8675,2.8675,0,0,0,10,2009,"1-10-2009"
114,2.675,2.7325,1,0,0,11,2009,"1-11-2009"
403,2.306,2.7,3,5,0,12,2009,"1-12-2009"
108,2.92,2.92,0,0,0,1,2010,"1-1-2010"
95,2.7975,2.7975,0,0,0,2,2010,"1-2-2010"
216,2.716,2.672,0,3,0,3,2010,"1-3-2010"
179,2.735,2.99,1,1,0,4,2010,"1-4-2010"
299,2.195,2.9725,2,2,0,5,2010,"1-5-2010"
193,2.796,2.934,1,0,2,6,2010,"1-6-2010"
161,2.74,2.99,1,1,0,7,2010,"1-7-2010"
125,2.9175,2.9175,0,0,0,8,2010,"1-8-2010"
129,2.99,2.99,0,0,0,9,2010,"1-9-2010"
128,2.99,2.99,0,0,0,10,2010,"1-10-2010"
97,2.8575,2.8575,0,0,0,11,2010,"1-11-2010"
129,2.514,2.904,0,1,2,12,2010,"1-12-2010"
114,2.7975,2.97,0,0,1,1,2011,"1-1-2011"
231,2.665,2.805,1,2,0,2,2011,"1-2-2011"
194,2.87,2.92,0,1,0,3,2011,"1-3-2011"
102,2.99,2.99,0,0,0,4,2011,"1-4-2011"
126,2.955,2.955,0,0,0,5,2011,"1-5-2011"
226,2.806,2.912,2,2,0,6,2011,"1-6-2011"
159,2.99,2.99,0,0,0,7,2011,"1-7-2011"
222,2.942,2.99,0,3,0,8,2011,"1-8-2011"
158,2.985,2.985,0,0,0,9,2011,"1-9-2011"
144,2.9725,2.9725,0,0,0,10,2011,"1-10-2011"
183,2.918,2.94,1,0,0,11,2011,"1-11-2011"
335,2.475,2.93,2,3,0,12,2011,"1-12-2011"
59,2.8,2.8,0,0,0,1,2012,"1-1-2012"
