"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
74,6.14333333333333,6.29,2,3,0,1,2009,"1-1-2009"
64,6.295,6.295,0,0,0,2,2009,"1-2-2009"
54,6.065,6.065,0,0,0,3,2009,"1-3-2009"
92,5.97,6.17,2,2,0,4,2009,"1-4-2009"
68,6.0675,6.345,1,1,0,5,2009,"1-5-2009"
45,6.04,6.3175,1,1,0,6,2009,"1-6-2009"
105,6.25,6.77,2,2,0,7,2009,"1-7-2009"
18,7.49,7.49,0,0,0,8,2009,"1-8-2009"
167,6.082,7.09,2,1,0,9,2009,"1-9-2009"
110,5.6725,6.92,0,2,0,10,2009,"1-10-2009"
120,5.99,6.99,1,2,0,11,2009,"1-11-2009"
78,6.518,6.99,0,1,0,12,2009,"1-12-2009"
107,6.5,6.99,1,1,0,1,2010,"1-1-2010"
69,6.99,6.99,0,0,0,2,2010,"1-2-2010"
239,4.974,6.99,4,4,0,3,2010,"1-3-2010"
32,6.99,6.99,0,0,0,4,2010,"1-4-2010"
23,6.99,6.99,0,0,0,5,2010,"1-5-2010"
141,6.198,6.99,2,2,0,6,2010,"1-6-2010"
73,6.435,6.99,1,1,0,7,2010,"1-7-2010"
90,6,6.99,2,2,0,8,2010,"1-8-2010"
168,4.97,6.99,1,1,4,9,2010,"1-9-2010"
152,5.21,6.9375,2,2,1,10,2010,"1-10-2010"
54,6.6175,6.99,1,1,0,11,2010,"1-11-2010"
90,6.692,6.99,1,0,0,12,2010,"1-12-2010"
42,6.99,6.99,0,0,0,1,2011,"1-1-2011"
160,6.0425,7.0325,1,2,0,2,2011,"1-2-2011"
254,5.27,7.19,4,3,0,3,2011,"1-3-2011"
43,7.19,7.19,0,0,0,4,2011,"1-4-2011"
100,6.3425,6.89,1,0,0,5,2011,"1-5-2011"
87,6.25,6.578,2,1,0,6,2011,"1-6-2011"
134,5.79,6.59,2,1,0,7,2011,"1-7-2011"
135,5.64,6.59,2,2,3,8,2011,"1-8-2011"
240,5.225,6.59,2,2,2,9,2011,"1-9-2011"
104,5.7075,5.7075,0,0,0,10,2011,"1-10-2011"
167,5.678,5.8,2,2,0,11,2011,"1-11-2011"
102,5.7975,5.7975,0,0,0,12,2011,"1-12-2011"
70,5,5.8,1,1,0,1,2012,"1-1-2012"
