"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
6,6.46,6.46,0,0,0,1,2009,"1-1-2009"
61,5.7075,6.38,2,2,0,10,2009,"1-10-2009"
23,6.38,6.38,0,0,0,11,2009,"1-11-2009"
30,6.394,6.394,0,0,0,12,2009,"1-12-2009"
187,5.185,6.415,2,2,0,1,2010,"1-1-2010"
26,6.345,6.345,0,0,0,2,2010,"1-2-2010"
49,6.032,6.288,1,1,0,3,2010,"1-3-2010"
27,5.95,6.27,1,1,0,4,2010,"1-4-2010"
75,5.6525,6.28,1,2,0,5,2010,"1-5-2010"
30,6.18,6.18,0,0,0,6,2010,"1-6-2010"
25,6.1,6.1,0,0,0,7,2010,"1-7-2010"
12,6.89,6.89,0,0,0,8,2010,"1-8-2010"
35,6.41,6.89,1,1,0,9,2010,"1-9-2010"
49,5.5875,6.79,2,2,0,10,2010,"1-10-2010"
45,6.2875,6.89,1,1,0,11,2010,"1-11-2010"
101,5.93,6.89,1,1,0,12,2010,"1-12-2010"
75,5.79,6.89,1,2,0,1,2011,"1-1-2011"
33,6.89,6.89,0,0,0,2,2011,"1-2-2011"
24,6.99,6.99,0,0,0,3,2011,"1-3-2011"
16,7.09,7.09,0,0,0,4,2011,"1-4-2011"
100,5.6375,7.09,2,2,1,5,2011,"1-5-2011"
18,7.15,7.15,0,0,0,6,2011,"1-6-2011"
44,6.865,7.49,1,1,0,7,2011,"1-7-2011"
39,6.865,7.49,1,1,0,8,2011,"1-8-2011"
11,7.49,7.49,0,0,0,9,2011,"1-9-2011"
56,5.82333333333333,7.49,1,2,0,10,2011,"1-10-2011"
50,6.2525,7.49,2,2,0,11,2011,"1-11-2011"
12,7.365,7.365,0,0,0,12,2011,"1-12-2011"
15,5,6.99,1,1,0,1,2012,"1-1-2012"
