"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
14,2.47333333333333,2.71,0,3,0,1,2009,"1-1-2009"
15,2.71,2.71,0,1,0,2,2009,"1-2-2009"
5,2.71,2.71,0,0,0,3,2009,"1-3-2009"
17,2,2.5525,1,1,2,4,2009,"1-4-2009"
15,2.6175,2.71,1,1,0,5,2009,"1-5-2009"
18,2.71,2.71,0,2,0,6,2009,"1-6-2009"
40,2.154,2.626,0,2,0,7,2009,"1-7-2009"
14,2.38,2.71,1,0,0,8,2009,"1-8-2009"
12,2.23,2.71,1,0,1,9,2009,"1-9-2009"
6,2.71,2.71,0,0,0,10,2009,"1-10-2009"
11,2.57,2.64,1,0,0,11,2009,"1-11-2009"
19,2.35,2.682,2,2,0,12,2009,"1-12-2009"
16,2.295,2.71,1,1,1,1,2010,"1-1-2010"
6,2.71,2.71,0,0,0,2,2010,"1-2-2010"
7,2.71,2.71,0,0,0,3,2010,"1-3-2010"
5,2.71,2.71,0,0,0,4,2010,"1-4-2010"
6,2.71,2.71,0,0,0,5,2010,"1-5-2010"
4,2.71,2.71,0,0,0,6,2010,"1-6-2010"
5,2.71,2.71,0,0,0,7,2010,"1-7-2010"
33,2.06,2.71,1,1,1,8,2010,"1-8-2010"
39,2.064,2.71,3,4,0,9,2010,"1-9-2010"
77,1.56,2.71,0,4,0,10,2010,"1-10-2010"
23,1.82666666666667,2.71,1,3,0,11,2010,"1-11-2010"
7,2.44,2.71,0,0,2,12,2010,"1-12-2010"
2,2.71,2.71,0,0,0,1,2011,"1-1-2011"
16,2.1725,2.95,1,0,1,2,2011,"1-2-2011"
7,2.95,2.95,0,0,0,3,2011,"1-3-2011"
14,2.475,2.95,2,2,0,4,2011,"1-4-2011"
5,2.18,2.95,2,2,0,5,2011,"1-5-2011"
5,2.95,2.95,0,0,0,6,2011,"1-6-2011"
11,2.47,2.95,2,0,0,7,2011,"1-7-2011"
8,1.99,2.95,1,0,1,9,2011,"1-9-2011"
1,2.95,2.95,0,0,0,10,2011,"1-10-2011"
