"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
56,2.39333333333333,2.59,0,0,1,1,2009,"1-1-2009"
41,2.5825,2.5825,0,0,0,2,2009,"1-2-2009"
51,2.59,2.59,0,0,0,3,2009,"1-3-2009"
114,2.554,2.554,1,1,0,4,2009,"1-4-2009"
78,2.515,2.59,1,1,0,5,2009,"1-5-2009"
70,2.515,2.59,1,1,0,6,2009,"1-6-2009"
74,2.572,2.572,0,0,0,7,2009,"1-7-2009"
73,2.44,2.59,1,0,0,8,2009,"1-8-2009"
65,2.236,2.59,1,0,2,9,2009,"1-9-2009"
41,2.59,2.59,0,0,0,10,2009,"1-10-2009"
44,2.545,2.5675,1,0,0,11,2009,"1-11-2009"
182,2.306,2.59,2,1,0,12,2009,"1-12-2009"
284,2.065,2.59,1,3,0,1,2010,"1-1-2010"
51,2.59,2.59,0,0,0,2,2010,"1-2-2010"
48,2.59,2.59,0,0,0,3,2010,"1-3-2010"
35,2.59,2.59,0,0,0,4,2010,"1-4-2010"
51,2.59,2.59,0,0,0,5,2010,"1-5-2010"
79,2.59,2.59,0,0,0,6,2010,"1-6-2010"
49,2.59,2.59,0,0,0,7,2010,"1-7-2010"
217,2.26,2.5575,1,0,0,8,2010,"1-8-2010"
306,2.1,2.59,2,3,1,9,2010,"1-9-2010"
46,2.59,2.59,0,0,0,10,2010,"1-10-2010"
65,2.24,2.54,1,0,1,11,2010,"1-11-2010"
73,2.216,2.324,0,0,2,12,2010,"1-12-2010"
76,2.52,2.52,0,0,0,1,2011,"1-1-2011"
145,2.27,2.66,1,1,1,2,2011,"1-2-2011"
57,2.66,2.66,0,0,0,3,2011,"1-3-2011"
210,2.265,2.6475,2,2,0,4,2011,"1-4-2011"
114,2.4625,2.6725,0,2,0,5,2011,"1-5-2011"
42,2.95,2.95,0,0,0,6,2011,"1-6-2011"
26,2.66,3.09,0,0,2,7,2011,"1-7-2011"
8,3.09,3.09,0,0,0,8,2011,"1-8-2011"
