"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
31,1.84333333333333,1.84333333333333,0,0,0,1,2009,"1-1-2009"
51,1.735,1.735,0,0,0,2,2009,"1-2-2009"
67,1.635,1.635,0,0,0,3,2009,"1-3-2009"
78,1.872,1.872,0,0,0,4,2009,"1-4-2009"
90,1.6075,1.88,1,0,3,5,2009,"1-5-2009"
97,1.6525,1.825,0,0,3,6,2009,"1-6-2009"
73,1.802,1.844,0,0,1,7,2009,"1-7-2009"
75,1.64,1.685,1,0,1,8,2009,"1-8-2009"
93,1.726,1.726,0,0,0,9,2009,"1-9-2009"
54,1.8475,1.8475,0,0,0,10,2009,"1-10-2009"
60,1.845,1.845,0,0,0,11,2009,"1-11-2009"
42,1.868,1.868,0,0,0,12,2009,"1-12-2009"
48,1.845,1.845,0,0,0,1,2010,"1-1-2010"
91,1.6425,1.6425,0,0,0,2,2010,"1-2-2010"
69,1.736,1.736,0,0,0,3,2010,"1-3-2010"
47,1.7875,1.8375,0,0,1,4,2010,"1-4-2010"
37,1.855,1.855,0,0,0,5,2010,"1-5-2010"
52,1.786,1.786,0,0,0,6,2010,"1-6-2010"
45,1.855,1.855,0,0,0,7,2010,"1-7-2010"
25,1.8625,1.8625,0,0,0,8,2010,"1-8-2010"
68,1.728,1.862,0,0,3,9,2010,"1-9-2010"
54,1.6525,1.805,0,0,3,10,2010,"1-10-2010"
64,1.6275,1.6275,0,0,0,11,2010,"1-11-2010"
49,1.648,1.648,0,0,0,12,2010,"1-12-2010"
60,1.645,1.645,0,0,0,1,2011,"1-1-2011"
70,1.775,1.775,0,0,0,2,2011,"1-2-2011"
55,1.69,1.764,2,0,1,3,2011,"1-3-2011"
55,1.8525,1.8525,0,0,0,4,2011,"1-4-2011"
58,1.8475,1.8475,0,0,0,5,2011,"1-5-2011"
76,1.856,1.856,0,0,0,6,2011,"1-6-2011"
68,1.7275,1.845,1,0,1,7,2011,"1-7-2011"
82,1.66,1.826,0,0,4,8,2011,"1-8-2011"
57,1.765,1.8225,0,0,1,9,2011,"1-9-2011"
91,1.585,1.765,1,0,2,10,2011,"1-10-2011"
71,1.78,1.78,0,0,0,11,2011,"1-11-2011"
41,1.6475,1.6475,0,0,0,12,2011,"1-12-2011"
6,1.69,1.69,0,0,0,1,2012,"1-1-2012"
