"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
43,3.245,3.43,0,0,1,7,2009,"1-7-2009"
78,3.43,3.43,0,0,0,8,2009,"1-8-2009"
101,3.23,3.416,0,0,1,9,2009,"1-9-2009"
69,3.265,3.43,0,0,1,10,2009,"1-10-2009"
77,3.29,3.29,0,0,0,11,2009,"1-11-2009"
109,3.29,3.29,0,0,0,12,2009,"1-12-2009"
66,3.45,3.45,0,0,0,1,2010,"1-1-2010"
118,3.07,3.45,2,0,0,2,2010,"1-2-2010"
110,2.958,3.45,0,0,5,3,2010,"1-3-2010"
58,3.3725,3.3725,0,0,0,4,2010,"1-4-2010"
56,3.3775,3.3775,0,0,0,5,2010,"1-5-2010"
62,3.45,3.45,0,0,0,6,2010,"1-6-2010"
32,3.45,3.45,0,0,0,7,2010,"1-7-2010"
146,3.0425,3.28,1,1,0,8,2010,"1-8-2010"
59,3.214,3.214,0,0,0,9,2010,"1-9-2010"
56,3.21,3.21,0,0,0,10,2010,"1-10-2010"
56,3.4075,3.4075,0,0,0,11,2010,"1-11-2010"
80,3.248,3.248,0,0,0,12,2010,"1-12-2010"
102,3.2025,3.2025,0,0,0,1,2011,"1-1-2011"
71,3.39,3.48,0,0,1,2,2011,"1-2-2011"
217,2.85,3.48,2,1,3,3,2011,"1-3-2011"
57,3.095,3.3,0,0,2,4,2011,"1-4-2011"
78,3.0825,3.0825,0,0,0,5,2011,"1-5-2011"
102,3.096,3.096,0,0,0,6,2011,"1-6-2011"
49,3.12,3.12,0,0,0,7,2011,"1-7-2011"
60,3.042,3.12,0,0,1,8,2011,"1-8-2011"
38,3.32,3.32,0,0,0,9,2011,"1-9-2011"
122,2.8275,3.16,1,2,0,10,2011,"1-10-2011"
47,3.006,3.22,0,0,1,11,2011,"1-11-2011"
39,3.22,3.22,0,0,0,12,2011,"1-12-2011"
3,3.22,3.22,0,0,0,1,2012,"1-1-2012"
