"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
470,2.74,3.12,1,0,1,1,2009,"1-1-2009"
538,2.0925,3.19,0,0,3,2,2009,"1-2-2009"
605,2.355,3.0425,0,0,3,3,2009,"1-3-2009"
616,2.806,2.806,0,0,0,4,2009,"1-4-2009"
765,2.635,3.0025,1,1,1,5,2009,"1-5-2009"
556,2.755,2.8725,0,0,1,6,2009,"1-6-2009"
525,2.85,2.85,0,0,0,7,2009,"1-7-2009"
647,2.4725,3.0625,0,1,2,8,2009,"1-8-2009"
506,2.748,2.91,0,0,1,9,2009,"1-9-2009"
472,2.8325,2.9575,1,1,0,10,2009,"1-10-2009"
632,2.7375,3.12,1,1,1,11,2009,"1-11-2009"
660,2.852,3.07,0,1,1,12,2009,"1-12-2009"
408,2.9275,3,1,0,0,1,2010,"1-1-2010"
472,2.2225,3.28,0,0,3,2,2010,"1-2-2010"
536,2.54,3.088,0,0,3,3,2010,"1-3-2010"
482,2.8375,2.8375,0,0,0,4,2010,"1-4-2010"
594,2.5775,2.81,0,0,2,5,2010,"1-5-2010"
674,2.886,2.886,0,0,0,6,2010,"1-6-2010"
544,3.095,3.0475,0,1,0,7,2010,"1-7-2010"
469,2.6275,3.19,0,0,3,8,2010,"1-8-2010"
527,2.854,3.06,0,0,2,9,2010,"1-9-2010"
443,3.08,3.08,0,0,0,10,2010,"1-10-2010"
1016,2.615,3.1375,2,2,1,11,2010,"1-11-2010"
625,2.724,2.882,1,1,0,12,2010,"1-12-2010"
567,2.705,2.9125,2,2,0,1,2011,"1-1-2011"
470,2.6725,3.18,0,0,3,2,2011,"1-2-2011"
487,2.996,3.14,0,0,2,3,2011,"1-3-2011"
789,2.9325,3.165,2,2,0,4,2011,"1-4-2011"
459,2.615,3.29,0,0,3,5,2011,"1-5-2011"
564,2.794,3.136,0,0,3,6,2011,"1-6-2011"
1071,2.6825,3.005,2,2,0,7,2011,"1-7-2011"
715,2.708,3.082,0,1,3,8,2011,"1-8-2011"
546,2.98,2.98,0,0,0,9,2011,"1-9-2011"
588,3.045,3.045,0,0,0,10,2011,"1-10-2011"
1110,2.654,3.188,2,2,1,11,2011,"1-11-2011"
560,3.01,3.0975,0,0,1,12,2011,"1-12-2011"
127,2.86,2.86,0,0,0,1,2012,"1-1-2012"
