"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
2,2.89,2.89,0,0,0,1,2009,"1-1-2009"
11,2.49333333333333,2.89,0,0,3,2,2009,"1-2-2009"
4,2.69,2.89,0,0,1,3,2009,"1-3-2009"
2,2.89,2.89,0,0,0,4,2009,"1-4-2009"
2,2.89,2.89,0,0,0,5,2009,"1-5-2009"
4,2.89,2.89,0,0,0,6,2009,"1-6-2009"
4,2.89,2.89,0,0,0,7,2009,"1-7-2009"
2,2.89,2.89,0,0,0,9,2009,"1-9-2009"
1,2.99,2.99,0,0,0,3,2010,"1-3-2010"
2,2.99,2.99,0,0,0,4,2010,"1-4-2010"
1,2.99,2.99,0,0,0,5,2010,"1-5-2010"
1,2.99,2.99,0,0,0,6,2010,"1-6-2010"
11,2.5725,2.99,2,4,0,9,2010,"1-9-2010"
5,2.99,2.99,0,1,0,10,2010,"1-10-2010"
3,2.99,2.99,0,0,0,11,2010,"1-11-2010"
1,2.99,2.99,0,0,0,12,2010,"1-12-2010"
1,2.99,2.99,1,0,0,1,2011,"1-1-2011"
7,2.18,2.99,2,0,1,2,2011,"1-2-2011"
4,2.99,2.99,0,0,0,3,2011,"1-3-2011"
5,2.74,2.99,1,0,0,4,2011,"1-4-2011"
4,2.99,2.99,0,0,0,5,2011,"1-5-2011"
2,2.99,2.99,0,0,0,6,2011,"1-6-2011"
1,3.29,3.29,0,0,0,9,2011,"1-9-2011"
1,3.29,3.29,0,0,0,10,2011,"1-10-2011"
1,3.29,3.29,0,0,0,11,2011,"1-11-2011"
2,3.29,3.29,0,0,0,12,2011,"1-12-2011"
1,3.29,3.29,0,0,0,1,2012,"1-1-2012"
