"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
57,1.87333333333333,1.87333333333333,0,0,0,1,2009,"1-1-2009"
42,1.7675,1.7675,0,0,0,2,2009,"1-2-2009"
62,1.6525,1.6525,0,0,0,3,2009,"1-3-2009"
74,1.872,1.872,0,0,0,4,2009,"1-4-2009"
82,1.6475,1.86,1,0,3,5,2009,"1-5-2009"
76,1.7025,1.86,0,0,3,6,2009,"1-6-2009"
78,1.878,1.878,0,0,0,7,2009,"1-7-2009"
73,1.6425,1.88,1,0,3,8,2009,"1-8-2009"
89,1.74,1.878,0,0,3,9,2009,"1-9-2009"
52,1.875,1.875,0,0,0,10,2009,"1-10-2009"
66,1.7675,1.8875,0,0,2,11,2009,"1-11-2009"
53,1.83,1.884,0,0,1,12,2009,"1-12-2009"
51,1.865,1.865,0,0,0,1,2010,"1-1-2010"
74,1.665,1.83,0,0,3,2,2010,"1-2-2010"
60,1.752,1.752,0,0,0,3,2010,"1-3-2010"
79,1.6375,1.6375,0,0,0,4,2010,"1-4-2010"
38,1.86,1.86,0,0,0,5,2010,"1-5-2010"
74,1.716,1.878,0,2,0,6,2010,"1-6-2010"
47,1.86,1.86,0,0,0,7,2010,"1-7-2010"
70,1.795,1.85,0,0,1,8,2010,"1-8-2010"
61,1.722,1.88,0,0,3,9,2010,"1-9-2010"
57,1.655,1.83,0,0,3,10,2010,"1-10-2010"
51,1.645,1.645,0,0,0,11,2010,"1-11-2010"
74,1.642,1.642,0,0,0,12,2010,"1-12-2010"
82,1.65,1.65,0,0,0,1,2011,"1-1-2011"
63,1.8225,1.8225,0,0,0,2,2011,"1-2-2011"
102,1.696,1.87,2,4,0,3,2011,"1-3-2011"
101,1.89,1.8875,0,1,0,4,2011,"1-4-2011"
54,1.975,1.975,0,0,0,5,2011,"1-5-2011"
111,1.978,1.978,0,0,0,6,2011,"1-6-2011"
92,1.8025,1.96,0,0,2,7,2011,"1-7-2011"
132,1.892,1.952,0,0,1,8,2011,"1-8-2011"
105,1.9375,1.9375,0,0,0,9,2011,"1-9-2011"
104,1.9325,1.92,0,1,0,10,2011,"1-10-2011"
105,1.972,1.972,0,0,0,11,2011,"1-11-2011"
63,1.715,1.98,0,0,3,12,2011,"1-12-2011"
5,1.6,1.98,0,0,1,1,2012,"1-1-2012"
